,date,Pink,Alphabet
245,2019-09-15,16,55
246,2019-09-22,15,55
247,2019-09-29,18,53
248,2019-10-06,30,51
249,2019-10-13,15,43
250,2019-10-20,13,39
251,2019-10-27,15,63
252,2019-11-03,23,54
253,2019-11-10,35,49
254,2019-11-17,12,43
255,2019-11-24,19,37
256,2019-12-01,27,45
257,2019-12-08,19,44
258,2019-12-15,7,41
259,2019-12-22,8,27
260,2019-12-29,10,44
