,date,Guns N' Roses,Alphabet
244,2019-09-08,7,74
245,2019-09-15,11,53
246,2019-09-22,9,56
247,2019-09-29,11,49
248,2019-10-06,10,61
249,2019-10-13,9,55
250,2019-10-20,1,55
251,2019-10-27,10,73
252,2019-11-03,9,60
253,2019-11-10,8,58
254,2019-11-17,9,59
255,2019-11-24,5,60
256,2019-12-01,8,62
257,2019-12-08,8,50
258,2019-12-15,9,58
259,2019-12-22,6,41
260,2019-12-29,11,48
