,date,Ed Sheeran,Alphabet
0,2015-01-04,45,45
1,2015-01-11,50,26
2,2015-01-18,55,43
3,2015-01-25,54,36
4,2015-02-01,52,27
5,2015-02-08,97,49
6,2015-02-15,71,38
7,2015-02-22,55,29
8,2015-03-01,40,38
9,2015-03-08,47,37
10,2015-03-15,31,27
11,2015-03-22,53,27
12,2015-03-29,49,33
13,2015-04-05,37,31
14,2015-04-12,37,38
15,2015-04-19,34,26
16,2015-04-26,27,31
17,2015-05-03,34,31
18,2015-05-10,33,35
19,2015-05-17,43,26
20,2015-05-24,44,26
21,2015-05-31,42,23
22,2015-06-07,36,19
23,2015-06-14,33,20
24,2015-06-21,31,36
25,2015-06-28,33,26
26,2015-07-05,32,21
27,2015-07-12,31,31
28,2015-07-19,28,38
29,2015-07-26,21,17
30,2015-08-02,23,30
31,2015-08-09,35,64
32,2015-08-16,42,64
33,2015-08-23,27,53
34,2015-08-30,34,38
35,2015-09-06,24,40
36,2015-09-13,29,49
37,2015-09-20,25,52
38,2015-09-27,29,40
39,2015-10-04,17,32
40,2015-10-11,20,36
41,2015-10-18,17,48
42,2015-10-25,11,39
43,2015-11-01,19,48
44,2015-11-08,31,36
45,2015-11-15,16,47
46,2015-11-22,20,35
47,2015-11-29,13,34
48,2015-12-06,15,37
49,2015-12-13,21,34
50,2015-12-20,9,30
51,2015-12-27,13,27
52,2016-01-03,11,26
53,2016-01-10,13,31
54,2016-01-17,14,24
55,2016-01-24,8,30
56,2016-01-31,8,31
57,2016-02-07,10,28
58,2016-02-14,35,37
59,2016-02-21,10,30
60,2016-02-28,17,24
61,2016-03-06,13,30
62,2016-03-13,5,26
63,2016-03-20,11,27
64,2016-03-27,10,25
65,2016-04-03,10,32
66,2016-04-10,8,28
67,2016-04-17,8,38
68,2016-04-24,8,25
69,2016-05-01,12,27
70,2016-05-08,6,30
71,2016-05-15,5,29
72,2016-05-22,8,30
73,2016-05-29,6,28
74,2016-06-05,13,25
75,2016-06-12,10,19
76,2016-06-19,7,20
77,2016-06-26,5,28
78,2016-07-03,11,15
79,2016-07-10,6,20
80,2016-07-17,8,25
81,2016-07-24,8,26
82,2016-07-31,6,36
83,2016-08-07,9,49
84,2016-08-14,4,50
85,2016-08-21,8,60
86,2016-08-28,5,40
87,2016-09-04,8,32
88,2016-09-11,7,45
89,2016-09-18,10,40
