,date,Ed Sheeran,Alphabet
244,2019-09-08,13,41
245,2019-09-15,13,43
246,2019-09-22,14,41
247,2019-09-29,16,40
248,2019-10-06,14,40
249,2019-10-13,12,36
250,2019-10-20,12,39
251,2019-10-27,11,42
252,2019-11-03,12,42
253,2019-11-10,13,41
254,2019-11-17,11,41
255,2019-11-24,12,29
256,2019-12-01,12,41
257,2019-12-08,11,35
258,2019-12-15,11,36
259,2019-12-22,17,26
260,2019-12-29,16,30
