,date,The Rolling Stones,Alphabet
244,2019-09-08,5,21
245,2019-09-15,4,18
246,2019-09-22,5,23
247,2019-09-29,4,20
248,2019-10-06,7,18
249,2019-10-13,4,20
250,2019-10-20,6,21
251,2019-10-27,3,20
252,2019-11-03,5,23
253,2019-11-10,5,19
254,2019-11-17,6,21
255,2019-11-24,4,15
256,2019-12-01,3,21
257,2019-12-08,4,17
258,2019-12-15,4,21
259,2019-12-22,6,14
260,2019-12-29,4,15
