,date,Metallica,Alphabet
0,2015-01-04,9,33
1,2015-01-11,8,30
2,2015-01-18,13,27
3,2015-01-25,9,28
4,2015-02-01,9,32
5,2015-02-08,11,27
6,2015-02-15,9,27
7,2015-02-22,8,29
8,2015-03-01,10,28
9,2015-03-08,9,30
10,2015-03-15,9,29
11,2015-03-22,10,27
12,2015-03-29,11,27
13,2015-04-05,11,28
14,2015-04-12,7,27
15,2015-04-19,14,30
16,2015-04-26,10,27
17,2015-05-03,12,26
18,2015-05-10,11,26
19,2015-05-17,8,28
20,2015-05-24,10,30
21,2015-05-31,10,31
22,2015-06-07,10,24
23,2015-06-14,9,25
24,2015-06-21,8,28
25,2015-06-28,9,34
26,2015-07-05,12,42
27,2015-07-12,9,36
28,2015-07-19,13,38
29,2015-07-26,6,34
30,2015-08-02,10,36
31,2015-08-09,9,92
32,2015-08-16,9,47
33,2015-08-23,12,54
34,2015-08-30,15,66
35,2015-09-06,20,59
36,2015-09-13,12,64
37,2015-09-20,11,59
38,2015-09-27,10,55
39,2015-10-04,8,62
40,2015-10-11,10,52
41,2015-10-18,7,57
42,2015-10-25,10,54
43,2015-11-01,14,53
44,2015-11-08,12,48
45,2015-11-15,12,52
46,2015-11-22,20,39
47,2015-11-29,5,52
48,2015-12-06,15,52
49,2015-12-13,9,45
50,2015-12-20,13,35
51,2015-12-27,18,31
52,2016-01-03,9,43
53,2016-01-10,9,42
54,2016-01-17,12,44
55,2016-01-24,12,39
56,2016-01-31,12,58
57,2016-02-07,20,46
58,2016-02-14,14,49
59,2016-02-21,12,53
60,2016-02-28,9,42
61,2016-03-06,12,37
62,2016-03-13,8,42
63,2016-03-20,11,48
64,2016-03-27,9,42
65,2016-04-03,12,41
66,2016-04-10,19,49
67,2016-04-17,12,44
68,2016-04-24,12,43
69,2016-05-01,11,39
70,2016-05-08,12,40
71,2016-05-15,16,41
72,2016-05-22,9,41
73,2016-05-29,10,39
74,2016-06-05,15,40
75,2016-06-12,11,39
76,2016-06-19,13,36
77,2016-06-26,10,32
78,2016-07-03,10,30
79,2016-07-10,10,30
80,2016-07-17,9,33
81,2016-07-24,12,41
82,2016-07-31,9,42
83,2016-08-07,7,37
84,2016-08-14,19,36
85,2016-08-21,20,49
86,2016-08-28,10,55
87,2016-09-04,15,53
88,2016-09-11,13,56
89,2016-09-18,14,50
90,2016-09-25,24,52
91,2016-10-02,12,48
92,2016-10-09,14,38
93,2016-10-16,13,41
94,2016-10-23,17,45
95,2016-10-30,12,42
96,2016-11-06,15,38
97,2016-11-13,43,45
98,2016-11-20,32,39
99,2016-11-27,17,41
100,2016-12-04,17,41
101,2016-12-11,15,52
102,2016-12-18,18,35
103,2016-12-25,10,38
104,2017-01-01,11,42
105,2017-01-08,14,41
106,2017-01-15,14,43
107,2017-01-22,14,45
108,2017-01-29,12,39
109,2017-02-05,17,44
110,2017-02-12,100,49
111,2017-02-19,26,45
112,2017-02-26,20,50
113,2017-03-05,22,42
114,2017-03-12,15,45
115,2017-03-19,16,45
116,2017-03-26,18,46
117,2017-04-02,17,42
118,2017-04-09,13,42
119,2017-04-16,17,41
120,2017-04-23,17,42
121,2017-04-30,18,44
122,2017-05-07,39,45
123,2017-05-14,20,50
124,2017-05-21,15,45
125,2017-05-28,14,45
126,2017-06-04,16,38
127,2017-06-11,15,43
128,2017-06-18,13,39
129,2017-06-25,13,38
130,2017-07-02,12,32
131,2017-07-09,17,39
132,2017-07-16,13,37
133,2017-07-23,10,34
134,2017-07-30,12,33
135,2017-08-06,15,40
136,2017-08-13,12,40
137,2017-08-20,12,40
138,2017-08-27,13,47
139,2017-09-03,14,53
140,2017-09-10,10,54
141,2017-09-17,12,63
142,2017-09-24,15,53
143,2017-10-01,10,57
144,2017-10-08,9,53
145,2017-10-15,11,47
146,2017-10-22,14,52
147,2017-10-29,11,48
148,2017-11-05,11,46
149,2017-11-12,9,47
150,2017-11-19,11,39
151,2017-11-26,10,45
152,2017-12-03,13,48
153,2017-12-10,10,45
154,2017-12-17,14,42
155,2017-12-24,15,40
156,2017-12-31,7,39
157,2018-01-07,11,43
158,2018-01-14,12,46
159,2018-01-21,10,57
