,date,Guns N' Roses,Alphabet
244,2019-09-08,2,17
245,2019-09-15,2,17
246,2019-09-22,5,22
247,2019-09-29,4,21
248,2019-10-06,2,18
249,2019-10-13,4,17
250,2019-10-20,5,19
251,2019-10-27,17,21
252,2019-11-03,11,22
253,2019-11-10,3,22
254,2019-11-17,4,17
255,2019-11-24,0,16
256,2019-12-01,2,17
257,2019-12-08,3,22
258,2019-12-15,3,14
259,2019-12-22,4,14
260,2019-12-29,3,13
