,date,The Rolling Stones,Alphabet
244,2019-09-08,12,61
245,2019-09-15,14,65
246,2019-09-22,12,67
247,2019-09-29,8,46
248,2019-10-06,12,52
249,2019-10-13,15,56
250,2019-10-20,8,53
251,2019-10-27,6,60
252,2019-11-03,9,65
253,2019-11-10,11,60
254,2019-11-17,8,57
255,2019-11-24,6,44
256,2019-12-01,8,47
257,2019-12-08,16,49
258,2019-12-15,11,69
259,2019-12-22,10,43
260,2019-12-29,10,47
