,date,Pink,Alphabet
245,2019-09-15,20,47
246,2019-09-22,0,66
247,2019-09-29,17,62
248,2019-10-06,24,36
249,2019-10-13,17,53
250,2019-10-20,17,100
251,2019-10-27,9,85
252,2019-11-03,10,70
253,2019-11-10,23,47
254,2019-11-17,19,74
255,2019-11-24,12,64
256,2019-12-01,14,55
257,2019-12-08,19,51
258,2019-12-15,5,45
259,2019-12-22,10,58
260,2019-12-29,21,59
