,date,U2,Alphabet
0,2015-01-04,4,13
1,2015-01-11,3,14
2,2015-01-18,2,15
3,2015-01-25,4,14
4,2015-02-01,5,16
5,2015-02-08,3,15
6,2015-02-15,4,12
7,2015-02-22,2,14
8,2015-03-01,3,14
9,2015-03-08,4,14
10,2015-03-15,5,14
11,2015-03-22,3,14
12,2015-03-29,6,12
13,2015-04-05,4,12
14,2015-04-12,5,15
15,2015-04-19,3,13
16,2015-04-26,1,8
17,2015-05-03,4,14
18,2015-05-10,7,12
19,2015-05-17,3,14
20,2015-05-24,8,12
21,2015-05-31,7,11
22,2015-06-07,4,9
23,2015-06-14,5,10
24,2015-06-21,4,10
25,2015-06-28,5,11
26,2015-07-05,4,9
27,2015-07-12,4,12
28,2015-07-19,6,12
29,2015-07-26,4,9
30,2015-08-02,4,11
31,2015-08-09,3,24
32,2015-08-16,3,23
33,2015-08-23,2,19
34,2015-08-30,2,19
35,2015-09-06,2,19
36,2015-09-13,5,18
37,2015-09-20,4,15
38,2015-09-27,3,17
39,2015-10-04,2,17
40,2015-10-11,3,12
41,2015-10-18,2,18
42,2015-10-25,1,16
43,2015-11-01,2,16
44,2015-11-08,3,13
45,2015-11-15,2,14
46,2015-11-22,5,12
47,2015-11-29,2,13
48,2015-12-06,4,16
49,2015-12-13,4,14
50,2015-12-20,5,14
51,2015-12-27,2,8
52,2016-01-03,2,12
53,2016-01-10,2,12
54,2016-01-17,3,14
55,2016-01-24,2,15
56,2016-01-31,2,16
57,2016-02-07,4,11
58,2016-02-14,4,15
59,2016-02-21,2,14
60,2016-02-28,3,11
61,2016-03-06,3,14
62,2016-03-13,4,13
63,2016-03-20,1,12
64,2016-03-27,1,13
65,2016-04-03,3,13
66,2016-04-10,2,12
67,2016-04-17,2,13
68,2016-04-24,2,13
69,2016-05-01,2,12
70,2016-05-08,2,12
71,2016-05-15,1,11
72,2016-05-22,2,12
73,2016-05-29,4,10
74,2016-06-05,3,7
75,2016-06-12,3,11
76,2016-06-19,1,10
77,2016-06-26,1,10
78,2016-07-03,2,12
79,2016-07-10,2,10
80,2016-07-17,1,9
81,2016-07-24,1,11
82,2016-07-31,2,13
83,2016-08-07,2,11
84,2016-08-14,2,15
85,2016-08-21,2,19
86,2016-08-28,1,18
87,2016-09-04,2,15
88,2016-09-11,2,16
89,2016-09-18,3,13
90,2016-09-25,3,15
91,2016-10-02,2,16
92,2016-10-09,1,13
93,2016-10-16,2,15
94,2016-10-23,1,14
95,2016-10-30,2,17
96,2016-11-06,2,12
97,2016-11-13,2,14
98,2016-11-20,2,11
99,2016-11-27,2,14
100,2016-12-04,2,15
101,2016-12-11,3,12
102,2016-12-18,2,12
103,2016-12-25,2,10
104,2017-01-01,3,12
105,2017-01-08,15,14
106,2017-01-15,7,14
107,2017-01-22,3,14
108,2017-01-29,4,16
109,2017-02-05,1,14
110,2017-02-12,4,13
111,2017-02-19,4,13
112,2017-02-26,3,11
113,2017-03-05,4,11
114,2017-03-12,4,10
115,2017-03-19,3,10
116,2017-03-26,2,13
117,2017-04-02,3,10
118,2017-04-09,3,13
119,2017-04-16,3,13
120,2017-04-23,4,13
121,2017-04-30,3,11
122,2017-05-07,4,12
123,2017-05-14,6,13
124,2017-05-21,8,12
125,2017-05-28,10,12
126,2017-06-04,39,12
127,2017-06-11,30,12
128,2017-06-18,10,9
129,2017-06-25,7,10
130,2017-07-02,6,11
131,2017-07-09,6,10
132,2017-07-16,5,10
133,2017-07-23,6,12
134,2017-07-30,7,9
