,date,U2,Alphabet
0,2015-01-04,16,43
1,2015-01-11,12,43
2,2015-01-18,18,40
3,2015-01-25,8,34
4,2015-02-01,12,40
5,2015-02-08,24,46
6,2015-02-15,14,49
7,2015-02-22,18,40
8,2015-03-01,13,42
9,2015-03-08,9,50
10,2015-03-15,10,41
11,2015-03-22,24,33
12,2015-03-29,9,45
13,2015-04-05,18,50
14,2015-04-12,0,45
15,2015-04-19,12,52
16,2015-04-26,17,47
17,2015-05-03,26,39
18,2015-05-10,30,48
19,2015-05-17,12,35
20,2015-05-24,49,44
21,2015-05-31,15,33
22,2015-06-07,10,28
23,2015-06-14,26,32
24,2015-06-21,17,31
25,2015-06-28,23,24
26,2015-07-05,28,33
27,2015-07-12,52,28
28,2015-07-19,82,45
29,2015-07-26,71,30
30,2015-08-02,29,26
31,2015-08-09,13,85
32,2015-08-16,16,44
33,2015-08-23,3,49
34,2015-08-30,14,64
35,2015-09-06,9,66
36,2015-09-13,2,60
37,2015-09-20,10,48
38,2015-09-27,6,59
39,2015-10-04,6,62
40,2015-10-11,14,56
41,2015-10-18,5,48
42,2015-10-25,7,46
43,2015-11-01,8,47
44,2015-11-08,12,54
45,2015-11-15,15,47
46,2015-11-22,11,47
47,2015-11-29,8,50
48,2015-12-06,33,49
49,2015-12-13,18,49
50,2015-12-20,16,35
51,2015-12-27,17,37
52,2016-01-03,16,35
53,2016-01-10,11,46
54,2016-01-17,16,34
55,2016-01-24,12,46
56,2016-01-31,14,53
57,2016-02-07,17,50
58,2016-02-14,9,35
59,2016-02-21,7,44
60,2016-02-28,8,43
61,2016-03-06,7,42
62,2016-03-13,7,46
63,2016-03-20,8,33
64,2016-03-27,9,43
65,2016-04-03,11,50
66,2016-04-10,11,38
67,2016-04-17,13,48
68,2016-04-24,8,46
69,2016-05-01,10,36
70,2016-05-08,13,39
71,2016-05-15,11,36
72,2016-05-22,10,44
73,2016-05-29,9,53
74,2016-06-05,12,39
75,2016-06-12,7,21
76,2016-06-19,9,43
77,2016-06-26,4,38
78,2016-07-03,5,37
79,2016-07-10,12,33
80,2016-07-17,14,38
81,2016-07-24,13,36
82,2016-07-31,7,46
83,2016-08-07,7,24
84,2016-08-14,8,32
85,2016-08-21,10,35
86,2016-08-28,5,53
87,2016-09-04,10,56
88,2016-09-11,7,48
89,2016-09-18,9,46
90,2016-09-25,9,38
91,2016-10-02,17,50
92,2016-10-09,8,39
93,2016-10-16,8,52
94,2016-10-23,12,51
95,2016-10-30,8,39
96,2016-11-06,9,40
97,2016-11-13,7,46
98,2016-11-20,11,33
99,2016-11-27,6,39
100,2016-12-04,6,50
101,2016-12-11,7,48
102,2016-12-18,9,42
103,2016-12-25,12,27
104,2017-01-01,11,44
105,2017-01-08,90,42
106,2017-01-15,48,42
107,2017-01-22,15,46
108,2017-01-29,13,45
109,2017-02-05,17,43
110,2017-02-12,12,40
111,2017-02-19,18,46
112,2017-02-26,14,36
113,2017-03-05,14,41
114,2017-03-12,10,46
115,2017-03-19,14,37
116,2017-03-26,13,55
117,2017-04-02,13,46
118,2017-04-09,12,35
119,2017-04-16,11,39
120,2017-04-23,12,41
121,2017-04-30,18,43
122,2017-05-07,14,43
123,2017-05-14,28,48
124,2017-05-21,38,43
125,2017-05-28,24,41
126,2017-06-04,28,44
127,2017-06-11,27,36
128,2017-06-18,43,35
129,2017-06-25,100,28
130,2017-07-02,23,33
131,2017-07-09,9,35
132,2017-07-16,12,27
133,2017-07-23,26,35
134,2017-07-30,3,29
135,2017-08-06,10,29
136,2017-08-13,12,27
137,2017-08-20,9,34
138,2017-08-27,12,41
139,2017-09-03,18,54
140,2017-09-10,13,46
141,2017-09-17,18,60
142,2017-09-24,7,43
143,2017-10-01,6,52
144,2017-10-08,9,44
145,2017-10-15,14,53
146,2017-10-22,8,47
147,2017-10-29,17,45
148,2017-11-05,16,50
149,2017-11-12,19,38
150,2017-11-19,13,35
151,2017-11-26,26,53
152,2017-12-03,33,38
153,2017-12-10,15,41
154,2017-12-17,20,40
155,2017-12-24,13,37
156,2017-12-31,17,39
157,2018-01-07,12,47
158,2018-01-14,8,25
159,2018-01-21,18,54
160,2018-01-28,36,53
161,2018-02-04,11,53
162,2018-02-11,11,46
163,2018-02-18,14,40
164,2018-02-25,10,40
165,2018-03-04,42,41
166,2018-03-11,21,39
167,2018-03-18,16,50
168,2018-03-25,19,39
169,2018-04-01,19,45
170,2018-04-08,12,45
171,2018-04-15,16,44
172,2018-04-22,13,39
173,2018-04-29,16,38
174,2018-05-06,14,45
175,2018-05-13,23,36
176,2018-05-20,24,35
177,2018-05-27,15,36
178,2018-06-03,25,55
179,2018-06-10,38,48
180,2018-06-17,35,39
181,2018-06-24,50,36
182,2018-07-01,79,33
183,2018-07-08,13,30
184,2018-07-15,14,29
185,2018-07-22,9,36
186,2018-07-29,9,32
187,2018-08-05,5,27
188,2018-08-12,11,33
189,2018-08-19,11,32
190,2018-08-26,13,42
191,2018-09-02,12,58
192,2018-09-09,7,49
193,2018-09-16,6,57
194,2018-09-23,7,55
195,2018-09-30,11,43
196,2018-10-07,9,47
197,2018-10-14,14,59
198,2018-10-21,7,56
199,2018-10-28,10,44
200,2018-11-04,7,44
201,2018-11-11,9,43
202,2018-11-18,14,38
203,2018-11-25,9,37
204,2018-12-02,7,46
205,2018-12-09,9,53
206,2018-12-16,8,30
207,2018-12-23,5,32
208,2018-12-30,8,43
209,2019-01-06,10,46
210,2019-01-13,10,37
211,2019-01-20,6,45
212,2019-01-27,11,51
213,2019-02-03,8,51
214,2019-02-10,6,43
215,2019-02-17,3,40
216,2019-02-24,5,40
217,2019-03-03,5,43
218,2019-03-10,7,44
219,2019-03-17,8,45
220,2019-03-24,4,44
221,2019-03-31,8,39
222,2019-04-07,8,39
223,2019-04-14,9,32
224,2019-04-21,9,42
225,2019-04-28,2,39
226,2019-05-05,6,36
227,2019-05-12,7,38
228,2019-05-19,5,38
229,2019-05-26,7,36
230,2019-06-02,6,35
231,2019-06-09,7,33
232,2019-06-16,8,32
233,2019-06-23,4,26
234,2019-06-30,15,25
235,2019-07-07,7,34
236,2019-07-14,7,16
237,2019-07-21,3,38
238,2019-07-28,3,34
239,2019-08-04,4,33
240,2019-08-11,12,29
241,2019-08-18,2,38
242,2019-08-25,4,47
243,2019-09-01,7,50
244,2019-09-08,4,60
245,2019-09-15,7,53
246,2019-09-22,4,54
247,2019-09-29,11,51
248,2019-10-06,6,49
249,2019-10-13,4,42
250,2019-10-20,5,38
251,2019-10-27,12,62
252,2019-11-03,10,52
253,2019-11-10,7,48
254,2019-11-17,8,42
255,2019-11-24,8,36
256,2019-12-01,8,44
257,2019-12-08,0,43
258,2019-12-15,10,40
259,2019-12-22,11,27
260,2019-12-29,7,43
