,date,U2,Alphabet
0,2015-01-04,0,51
1,2015-01-11,0,29
2,2015-01-18,0,68
3,2015-01-25,41,45
4,2015-02-01,0,60
5,2015-02-08,28,26
6,2015-02-15,17,0
7,2015-02-22,0,44
8,2015-03-01,0,29
9,2015-03-08,0,39
10,2015-03-15,0,23
11,2015-03-22,0,38
12,2015-03-29,0,53
13,2015-04-05,41,76
14,2015-04-12,0,65
15,2015-04-19,40,0
16,2015-04-26,0,29
17,2015-05-03,37,62
18,2015-05-10,44,38
19,2015-05-17,25,0
20,2015-05-24,31,15
21,2015-05-31,0,19
22,2015-06-07,100,20
23,2015-06-14,0,89
24,2015-06-21,0,55
25,2015-06-28,39,56
26,2015-07-05,0,0
27,2015-07-12,58,48
28,2015-07-19,25,0
29,2015-07-26,15,57
30,2015-08-02,16,37
31,2015-08-09,0,42
32,2015-08-16,25,43
33,2015-08-23,24,34
34,2015-08-30,0,75
35,2015-09-06,26,60
36,2015-09-13,0,13
37,2015-09-20,38,67
38,2015-09-27,0,47
39,2015-10-04,0,83
40,2015-10-11,30,40
41,2015-10-18,14,34
42,2015-10-25,0,42
43,2015-11-01,0,56
44,2015-11-08,0,69
45,2015-11-15,0,43
46,2015-11-22,0,35
47,2015-11-29,0,34
48,2015-12-06,18,72
49,2015-12-13,0,47
50,2015-12-20,0,36
51,2015-12-27,23,36
52,2016-01-03,0,20
53,2016-01-10,0,11
54,2016-01-17,0,31
55,2016-01-24,0,32
56,2016-01-31,13,45
57,2016-02-07,10,28
58,2016-02-14,0,25
59,2016-02-21,0,44
60,2016-02-28,0,39
61,2016-03-06,12,0
62,2016-03-13,28,40
63,2016-03-20,0,18
64,2016-03-27,0,23
65,2016-04-03,0,77
66,2016-04-10,0,29
67,2016-04-17,0,31
68,2016-04-24,0,58
69,2016-05-01,0,70
70,2016-05-08,0,23
71,2016-05-15,0,50
72,2016-05-22,0,24
73,2016-05-29,12,57
74,2016-06-05,0,0
75,2016-06-12,0,40
76,2016-06-19,12,30
77,2016-06-26,0,14
78,2016-07-03,0,41
79,2016-07-10,0,19
80,2016-07-17,0,37
81,2016-07-24,0,32
82,2016-07-31,11,19
83,2016-08-07,0,38
84,2016-08-14,0,0
85,2016-08-21,0,40
86,2016-08-28,0,33
87,2016-09-04,0,50
88,2016-09-11,22,47
89,2016-09-18,0,50
90,2016-09-25,23,57
91,2016-10-02,0,47
92,2016-10-09,35,25
93,2016-10-16,14,26
94,2016-10-23,0,52
95,2016-10-30,0,43
96,2016-11-06,9,17
97,2016-11-13,0,37
98,2016-11-20,11,23
99,2016-11-27,0,41
100,2016-12-04,0,23
101,2016-12-11,15,42
102,2016-12-18,0,39
103,2016-12-25,0,38
104,2017-01-01,0,45
105,2017-01-08,21,40
106,2017-01-15,0,25
107,2017-01-22,8,50
108,2017-01-29,25,37
109,2017-02-05,8,30
110,2017-02-12,19,32
111,2017-02-19,23,39
112,2017-02-26,0,44
113,2017-03-05,16,21
114,2017-03-12,20,42
115,2017-03-19,15,69
116,2017-03-26,0,49
117,2017-04-02,0,46
118,2017-04-09,15,55
119,2017-04-16,0,46
120,2017-04-23,19,39
121,2017-04-30,0,47
122,2017-05-07,0,45
123,2017-05-14,20,24
124,2017-05-21,23,71
125,2017-05-28,0,46
126,2017-06-04,21,22
127,2017-06-11,14,0
128,2017-06-18,0,32
129,2017-06-25,0,27
130,2017-07-02,0,15
131,2017-07-09,14,22
132,2017-07-16,38,15
133,2017-07-23,0,40
134,2017-07-30,0,17
135,2017-08-06,23,53
136,2017-08-13,35,45
137,2017-08-20,0,51
138,2017-08-27,27,81
139,2017-09-03,15,44
140,2017-09-10,27,70
141,2017-09-17,11,57
142,2017-09-24,22,24
143,2017-10-01,10,37
144,2017-10-08,0,31
145,2017-10-15,12,61
146,2017-10-22,0,56
147,2017-10-29,10,43
148,2017-11-05,23,21
149,2017-11-12,0,26
150,2017-11-19,0,21
151,2017-11-26,0,51
152,2017-12-03,22,37
153,2017-12-10,0,29
154,2017-12-17,14,43
155,2017-12-24,0,21
156,2017-12-31,0,37
157,2018-01-07,0,58
158,2018-01-14,8,34
159,2018-01-21,0,44
160,2018-01-28,27,44
161,2018-02-04,0,46
162,2018-02-11,13,24
163,2018-02-18,0,28
164,2018-02-25,0,31
165,2018-03-04,21,43
166,2018-03-11,0,38
167,2018-03-18,14,44
168,2018-03-25,14,52
169,2018-04-01,0,48
170,2018-04-08,0,53
171,2018-04-15,13,51
172,2018-04-22,23,37
173,2018-04-29,14,49
174,2018-05-06,13,33
175,2018-05-13,26,39
176,2018-05-20,25,33
177,2018-05-27,13,51
178,2018-06-03,0,31
179,2018-06-10,9,13
180,2018-06-17,0,50
181,2018-06-24,0,32
182,2018-07-01,0,43
183,2018-07-08,0,22
184,2018-07-15,12,35
185,2018-07-22,10,40
186,2018-07-29,0,23
187,2018-08-05,0,34
188,2018-08-12,0,57
189,2018-08-19,0,26
190,2018-08-26,38,63
191,2018-09-02,0,60
192,2018-09-09,21,48
193,2018-09-16,0,36
194,2018-09-23,0,43
195,2018-09-30,12,18
196,2018-10-07,9,50
197,2018-10-14,8,51
198,2018-10-21,0,41
199,2018-10-28,0,25
200,2018-11-04,0,41
201,2018-11-11,0,47
202,2018-11-18,28,21
203,2018-11-25,0,52
204,2018-12-02,0,30
205,2018-12-09,0,37
206,2018-12-16,29,46
207,2018-12-23,0,0
208,2018-12-30,15,25
209,2019-01-06,26,14
210,2019-01-13,19,55
211,2019-01-20,0,60
212,2019-01-27,0,37
213,2019-02-03,0,50
214,2019-02-10,0,42
215,2019-02-17,27,36
216,2019-02-24,31,51
217,2019-03-03,0,44
218,2019-03-10,0,49
219,2019-03-17,0,39
220,2019-03-24,0,42
221,2019-03-31,19,27
222,2019-04-07,0,59
223,2019-04-14,0,27
224,2019-04-21,22,44
225,2019-04-28,22,56
226,2019-05-05,0,59
227,2019-05-12,0,25
228,2019-05-19,0,24
229,2019-05-26,23,25
230,2019-06-02,31,28
231,2019-06-09,0,40
232,2019-06-16,0,37
233,2019-06-23,10,23
234,2019-06-30,16,29
235,2019-07-07,11,35
236,2019-07-14,0,18
237,2019-07-21,0,20
238,2019-07-28,0,38
239,2019-08-04,0,32
240,2019-08-11,12,24
241,2019-08-18,10,32
242,2019-08-25,0,63
243,2019-09-01,0,58
244,2019-09-08,0,40
245,2019-09-15,23,32
246,2019-09-22,0,38
247,2019-09-29,18,44
248,2019-10-06,9,41
249,2019-10-13,0,51
250,2019-10-20,8,64
251,2019-10-27,0,42
252,2019-11-03,8,62
253,2019-11-10,0,78
254,2019-11-17,10,59
255,2019-11-24,13,28
256,2019-12-01,0,21
257,2019-12-08,0,41
258,2019-12-15,0,29
259,2019-12-22,0,42
260,2019-12-29,18,51
