,date,Metallica,Alphabet
245,2019-09-15,15,61
246,2019-09-22,16,55
247,2019-09-29,22,59
248,2019-10-06,26,55
249,2019-10-13,20,59
250,2019-10-20,16,63
251,2019-10-27,13,68
252,2019-11-03,13,59
253,2019-11-10,14,57
254,2019-11-17,17,56
255,2019-11-24,15,45
256,2019-12-01,18,59
257,2019-12-08,14,58
258,2019-12-15,17,49
259,2019-12-22,15,41
260,2019-12-29,14,35
