,date,Bruno Mars,Alphabet
244,2019-09-08,3,32
245,2019-09-15,5,28
246,2019-09-22,7,29
247,2019-09-29,5,27
248,2019-10-06,5,26
249,2019-10-13,5,23
250,2019-10-20,5,20
251,2019-10-27,4,33
252,2019-11-03,8,28
253,2019-11-10,5,26
254,2019-11-17,7,22
255,2019-11-24,4,19
256,2019-12-01,4,24
257,2019-12-08,6,23
258,2019-12-15,4,21
259,2019-12-22,4,14
260,2019-12-29,5,23
