,date,Metallica,Alphabet
245,2019-09-15,11,56
246,2019-09-22,12,57
247,2019-09-29,15,51
248,2019-10-06,18,49
249,2019-10-13,20,38
250,2019-10-20,12,48
251,2019-10-27,14,44
252,2019-11-03,13,60
253,2019-11-10,9,44
254,2019-11-17,6,53
255,2019-11-24,6,29
256,2019-12-01,12,48
257,2019-12-08,13,43
258,2019-12-15,16,43
259,2019-12-22,8,37
260,2019-12-29,10,39
