,date,Guns N' Roses,Alphabet
0,2015-01-04,3,14
1,2015-01-11,2,13
2,2015-01-18,0,16
3,2015-01-25,0,20
4,2015-02-01,0,13
5,2015-02-08,4,10
6,2015-02-15,0,19
7,2015-02-22,3,9
8,2015-03-01,4,16
9,2015-03-08,2,16
10,2015-03-15,0,17
11,2015-03-22,2,12
12,2015-03-29,0,17
13,2015-04-05,4,15
14,2015-04-12,0,17
15,2015-04-19,4,12
16,2015-04-26,3,12
17,2015-05-03,4,19
18,2015-05-10,4,13
19,2015-05-17,5,13
20,2015-05-24,2,16
21,2015-05-31,4,19
22,2015-06-07,0,16
23,2015-06-14,0,9
24,2015-06-21,0,18
25,2015-06-28,0,19
26,2015-07-05,0,17
27,2015-07-12,4,12
28,2015-07-19,0,18
29,2015-07-26,0,21
30,2015-08-02,0,15
31,2015-08-09,0,30
32,2015-08-16,0,19
33,2015-08-23,3,15
34,2015-08-30,3,19
35,2015-09-06,0,24
36,2015-09-13,0,16
37,2015-09-20,0,22
38,2015-09-27,0,18
39,2015-10-04,0,27
40,2015-10-11,5,20
41,2015-10-18,7,19
42,2015-10-25,4,16
43,2015-11-01,3,14
44,2015-11-08,3,18
45,2015-11-15,4,21
46,2015-11-22,0,15
47,2015-11-29,4,13
48,2015-12-06,0,25
49,2015-12-13,7,18
50,2015-12-20,7,12
51,2015-12-27,6,11
52,2016-01-03,7,25
53,2016-01-10,5,16
54,2016-01-17,5,17
55,2016-01-24,5,24
56,2016-01-31,0,17
57,2016-02-07,4,19
58,2016-02-14,0,16
59,2016-02-21,0,20
60,2016-02-28,4,15
61,2016-03-06,4,18
62,2016-03-13,0,22
63,2016-03-20,9,14
64,2016-03-27,8,24
65,2016-04-03,7,22
66,2016-04-10,7,29
67,2016-04-17,5,20
68,2016-04-24,11,20
69,2016-05-01,5,16
70,2016-05-08,4,19
71,2016-05-15,5,24
72,2016-05-22,4,17
73,2016-05-29,3,15
74,2016-06-05,4,14
75,2016-06-12,4,19
76,2016-06-19,6,15
77,2016-06-26,5,20
78,2016-07-03,5,17
