,date,Bruno Mars,Alphabet
244,2019-09-08,5,28
245,2019-09-15,8,32
246,2019-09-22,8,32
247,2019-09-29,6,27
248,2019-10-06,9,29
249,2019-10-13,10,27
250,2019-10-20,4,32
251,2019-10-27,6,32
252,2019-11-03,5,30
253,2019-11-10,6,28
254,2019-11-17,8,29
255,2019-11-24,6,19
256,2019-12-01,4,31
257,2019-12-08,5,25
258,2019-12-15,10,24
259,2019-12-22,5,15
260,2019-12-29,6,19
