,date,U2,Alphabet
245,2019-09-15,2,16
246,2019-09-22,2,17
247,2019-09-29,1,16
248,2019-10-06,2,16
249,2019-10-13,2,19
250,2019-10-20,1,17
251,2019-10-27,2,18
252,2019-11-03,0,15
253,2019-11-10,2,15
254,2019-11-17,2,15
255,2019-11-24,2,14
256,2019-12-01,3,17
257,2019-12-08,1,13
258,2019-12-15,2,14
259,2019-12-22,1,11
260,2019-12-29,5,11
