,date,Guns N' Roses,Alphabet
244,2019-09-08,3,18
245,2019-09-15,3,17
246,2019-09-22,3,20
247,2019-09-29,2,20
248,2019-10-06,3,16
249,2019-10-13,3,16
250,2019-10-20,3,17
251,2019-10-27,4,20
252,2019-11-03,3,20
253,2019-11-10,2,18
254,2019-11-17,2,17
255,2019-11-24,2,18
256,2019-12-01,2,18
257,2019-12-08,2,16
258,2019-12-15,3,15
259,2019-12-22,2,12
260,2019-12-29,3,13
