,date,Coldplay,Alphabet
245,2019-09-15,2,23
246,2019-09-22,3,28
247,2019-09-29,3,26
248,2019-10-06,2,22
249,2019-10-13,4,24
250,2019-10-20,5,24
251,2019-10-27,4,25
252,2019-11-03,6,23
253,2019-11-10,2,23
254,2019-11-17,8,25
255,2019-11-24,6,17
256,2019-12-01,3,18
257,2019-12-08,2,21
258,2019-12-15,2,22
259,2019-12-22,3,11
260,2019-12-29,3,19
