,date,U2,Alphabet
245,2019-09-15,9,37
246,2019-09-22,19,55
247,2019-09-29,8,59
248,2019-10-06,16,40
249,2019-10-13,14,43
250,2019-10-20,0,71
251,2019-10-27,0,45
252,2019-11-03,16,64
253,2019-11-10,0,52
254,2019-11-17,0,56
255,2019-11-24,15,43
256,2019-12-01,7,47
257,2019-12-08,9,26
258,2019-12-15,7,49
259,2019-12-22,24,33
260,2019-12-29,0,42
