,date,U2,Alphabet
245,2019-09-15,7,29
246,2019-09-22,9,38
247,2019-09-29,3,35
248,2019-10-06,4,31
249,2019-10-13,6,30
250,2019-10-20,4,33
251,2019-10-27,0,36
252,2019-11-03,6,38
253,2019-11-10,0,38
254,2019-11-17,3,29
255,2019-11-24,6,27
256,2019-12-01,5,30
257,2019-12-08,5,38
258,2019-12-15,2,25
259,2019-12-22,5,25
260,2019-12-29,3,23
