,date,Ed Sheeran,Alphabet
244,2019-09-08,6,19
245,2019-09-15,8,14
246,2019-09-22,7,14
247,2019-09-29,6,13
248,2019-10-06,6,16
249,2019-10-13,6,14
250,2019-10-20,7,14
251,2019-10-27,5,19
252,2019-11-03,6,16
253,2019-11-10,6,15
254,2019-11-17,5,15
255,2019-11-24,6,15
256,2019-12-01,6,16
257,2019-12-08,4,13
258,2019-12-15,5,15
259,2019-12-22,7,11
260,2019-12-29,8,12
