,date,Guns N' Roses,Alphabet
90,2016-09-25,12,51
91,2016-10-02,14,39
92,2016-10-09,0,52
93,2016-10-16,0,78
94,2016-10-23,18,44
95,2016-10-30,29,32
96,2016-11-06,0,38
97,2016-11-13,0,53
98,2016-11-20,0,83
99,2016-11-27,0,61
100,2016-12-04,27,99
101,2016-12-11,17,53
102,2016-12-18,27,62
103,2016-12-25,26,16
104,2017-01-01,0,71
105,2017-01-08,27,38
106,2017-01-15,0,35
107,2017-01-22,27,32
108,2017-01-29,0,59
109,2017-02-05,0,47
110,2017-02-12,0,50
111,2017-02-19,16,63
112,2017-02-26,21,81
113,2017-03-05,15,66
114,2017-03-12,11,28
115,2017-03-19,0,54
116,2017-03-26,0,80
117,2017-04-02,20,45
118,2017-04-09,0,57
119,2017-04-16,0,75
120,2017-04-23,12,59
121,2017-04-30,0,48
122,2017-05-07,0,46
123,2017-05-14,28,16
124,2017-05-21,21,71
125,2017-05-28,0,0
126,2017-06-04,0,78
127,2017-06-11,0,78
128,2017-06-18,26,22
129,2017-06-25,25,14
130,2017-07-02,12,43
131,2017-07-09,0,61
132,2017-07-16,17,93
133,2017-07-23,0,49
134,2017-07-30,0,34
135,2017-08-06,18,65
136,2017-08-13,30,29
137,2017-08-20,19,44
138,2017-08-27,27,66
139,2017-09-03,0,63
140,2017-09-10,0,69
141,2017-09-17,0,55
142,2017-09-24,0,76
143,2017-10-01,0,36
144,2017-10-08,25,51
145,2017-10-15,18,73
146,2017-10-22,12,88
147,2017-10-29,30,71
148,2017-11-05,0,24
149,2017-11-12,0,65
150,2017-11-19,50,39
151,2017-11-26,13,97
152,2017-12-03,0,50
153,2017-12-10,0,50
154,2017-12-17,0,74
155,2017-12-24,15,37
156,2017-12-31,0,48
157,2018-01-07,0,65
158,2018-01-14,0,96
159,2018-01-21,0,61
160,2018-01-28,0,77
161,2018-02-04,0,75
162,2018-02-11,0,62
163,2018-02-18,0,78
164,2018-02-25,34,48
165,2018-03-04,15,58
166,2018-03-11,0,21
167,2018-03-18,0,69
168,2018-03-25,43,54
169,2018-04-01,22,19
170,2018-04-08,0,45
171,2018-04-15,11,26
172,2018-04-22,0,30
173,2018-04-29,10,91
174,2018-05-06,0,57
175,2018-05-13,11,63
176,2018-05-20,0,78
177,2018-05-27,0,61
178,2018-06-03,0,41
179,2018-06-10,13,43
180,2018-06-17,30,26
181,2018-06-24,22,48
182,2018-07-01,36,35
183,2018-07-08,0,29
184,2018-07-15,34,18
185,2018-07-22,0,53
186,2018-07-29,19,53
187,2018-08-05,12,36
188,2018-08-12,0,49
189,2018-08-19,0,73
190,2018-08-26,0,54
191,2018-09-02,0,90
192,2018-09-09,14,69
193,2018-09-16,23,91
194,2018-09-23,0,53
195,2018-09-30,0,56
196,2018-10-07,19,75
197,2018-10-14,0,62
198,2018-10-21,0,31
199,2018-10-28,9,55
200,2018-11-04,42,61
201,2018-11-11,0,85
202,2018-11-18,12,41
203,2018-11-25,16,32
204,2018-12-02,44,90
205,2018-12-09,26,63
206,2018-12-16,0,74
207,2018-12-23,0,47
208,2018-12-30,0,63
209,2019-01-06,0,53
210,2019-01-13,0,75
211,2019-01-20,24,57
212,2019-01-27,0,26
213,2019-02-03,0,30
214,2019-02-10,0,98
215,2019-02-17,0,78
216,2019-02-24,19,60
217,2019-03-03,16,87
218,2019-03-10,16,55
219,2019-03-17,0,76
220,2019-03-24,0,49
221,2019-03-31,0,32
222,2019-04-07,0,52
223,2019-04-14,0,53
224,2019-04-21,0,60
225,2019-04-28,26,50
226,2019-05-05,20,39
227,2019-05-12,23,46
228,2019-05-19,0,53
229,2019-05-26,0,18
230,2019-06-02,16,18
231,2019-06-09,0,37
232,2019-06-16,24,53
233,2019-06-23,0,46
234,2019-06-30,22,34
235,2019-07-07,0,44
236,2019-07-14,26,58
237,2019-07-21,0,73
238,2019-07-28,0,48
239,2019-08-04,0,20
240,2019-08-11,16,43
241,2019-08-18,0,85
242,2019-08-25,32,45
243,2019-09-01,11,68
244,2019-09-08,13,58
245,2019-09-15,0,89
246,2019-09-22,0,19
247,2019-09-29,0,66
248,2019-10-06,21,49
249,2019-10-13,0,0
250,2019-10-20,17,45
251,2019-10-27,11,67
252,2019-11-03,0,65
253,2019-11-10,0,72
254,2019-11-17,15,45
255,2019-11-24,0,55
256,2019-12-01,0,38
257,2019-12-08,13,84
258,2019-12-15,0,65
259,2019-12-22,0,0
260,2019-12-29,13,30
