,date,Coldplay,Alphabet
245,2019-09-15,0,15
246,2019-09-22,3,22
247,2019-09-29,3,24
248,2019-10-06,0,16
249,2019-10-13,0,17
250,2019-10-20,4,28
251,2019-10-27,3,18
252,2019-11-03,6,26
253,2019-11-10,3,21
254,2019-11-17,16,22
255,2019-11-24,7,17
256,2019-12-01,5,19
257,2019-12-08,0,11
258,2019-12-15,2,20
259,2019-12-22,3,13
260,2019-12-29,0,17
