,date,The Rolling Stones,Alphabet
244,2019-09-08,11,42
245,2019-09-15,10,38
246,2019-09-22,9,42
247,2019-09-29,8,40
248,2019-10-06,8,39
249,2019-10-13,10,41
250,2019-10-20,9,38
251,2019-10-27,8,43
252,2019-11-03,10,41
253,2019-11-10,9,39
254,2019-11-17,11,41
255,2019-11-24,8,29
256,2019-12-01,10,42
257,2019-12-08,9,40
258,2019-12-15,9,35
259,2019-12-22,11,30
260,2019-12-29,11,32
