,date,The Rolling Stones,Alphabet
244,2019-09-08,11,57
245,2019-09-15,12,50
246,2019-09-22,0,36
247,2019-09-29,12,59
248,2019-10-06,0,63
249,2019-10-13,5,54
250,2019-10-20,9,65
251,2019-10-27,0,41
252,2019-11-03,16,47
253,2019-11-10,19,52
254,2019-11-17,14,55
255,2019-11-24,23,9
256,2019-12-01,7,41
257,2019-12-08,12,45
258,2019-12-15,8,26
259,2019-12-22,7,5
260,2019-12-29,13,36
