,date,Coldplay,Alphabet
0,2015-01-04,7,20
1,2015-01-11,7,21
2,2015-01-18,7,20
3,2015-01-25,7,21
4,2015-02-01,6,20
5,2015-02-08,7,21
6,2015-02-15,5,20
7,2015-02-22,6,21
8,2015-03-01,5,21
9,2015-03-08,6,19
10,2015-03-15,5,20
11,2015-03-22,6,19
12,2015-03-29,5,18
13,2015-04-05,6,18
14,2015-04-12,6,21
15,2015-04-19,5,20
16,2015-04-26,5,19
17,2015-05-03,5,20
18,2015-05-10,6,20
19,2015-05-17,8,19
20,2015-05-24,8,20
21,2015-05-31,7,21
22,2015-06-07,7,16
23,2015-06-14,5,17
24,2015-06-21,5,17
25,2015-06-28,5,17
26,2015-07-05,6,18
27,2015-07-12,6,17
28,2015-07-19,6,17
29,2015-07-26,6,16
30,2015-08-02,5,17
31,2015-08-09,7,57
32,2015-08-16,5,29
33,2015-08-23,6,29
34,2015-08-30,5,31
35,2015-09-06,6,26
36,2015-09-13,6,25
37,2015-09-20,6,26
38,2015-09-27,6,26
39,2015-10-04,5,27
40,2015-10-11,5,24
41,2015-10-18,5,26
42,2015-10-25,5,23
43,2015-11-01,10,23
44,2015-11-08,15,23
45,2015-11-15,11,23
46,2015-11-22,16,18
47,2015-11-29,22,22
48,2015-12-06,17,21
49,2015-12-13,15,22
50,2015-12-20,11,17
51,2015-12-27,9,17
52,2016-01-03,11,20
53,2016-01-10,8,20
54,2016-01-17,9,19
55,2016-01-24,25,22
56,2016-01-31,39,28
57,2016-02-07,100,22
58,2016-02-14,17,22
59,2016-02-21,12,21
60,2016-02-28,10,21
61,2016-03-06,9,21
62,2016-03-13,10,21
63,2016-03-20,9,20
64,2016-03-27,10,21
65,2016-04-03,9,21
66,2016-04-10,9,20
67,2016-04-17,8,21
68,2016-04-24,11,22
69,2016-05-01,8,20
70,2016-05-08,8,20
71,2016-05-15,11,22
72,2016-05-22,9,20
73,2016-05-29,8,20
74,2016-06-05,8,20
75,2016-06-12,8,17
76,2016-06-19,9,17
77,2016-06-26,10,18
78,2016-07-03,9,16
79,2016-07-10,9,17
80,2016-07-17,12,17
81,2016-07-24,12,18
82,2016-07-31,12,22
83,2016-08-07,14,20
84,2016-08-14,26,22
85,2016-08-21,45,25
86,2016-08-28,26,27
87,2016-09-04,26,23
88,2016-09-11,10,24
89,2016-09-18,8,23
90,2016-09-25,8,24
91,2016-10-02,9,20
92,2016-10-09,14,19
93,2016-10-16,8,22
94,2016-10-23,7,21
95,2016-10-30,7,21
96,2016-11-06,7,20
97,2016-11-13,9,21
98,2016-11-20,9,16
99,2016-11-27,7,19
100,2016-12-04,6,22
101,2016-12-11,6,20
102,2016-12-18,6,18
103,2016-12-25,6,16
104,2017-01-01,7,19
105,2017-01-08,6,22
106,2017-01-15,6,20
107,2017-01-22,5,22
108,2017-01-29,6,22
109,2017-02-05,7,22
110,2017-02-12,6,21
111,2017-02-19,9,19
112,2017-02-26,9,21
113,2017-03-05,9,21
114,2017-03-12,11,22
115,2017-03-19,15,21
116,2017-03-26,11,21
117,2017-04-02,10,21
118,2017-04-09,9,19
119,2017-04-16,9,20
120,2017-04-23,8,23
121,2017-04-30,7,21
122,2017-05-07,8,23
123,2017-05-14,8,23
124,2017-05-21,8,21
125,2017-05-28,8,21
126,2017-06-04,12,22
127,2017-06-11,9,21
128,2017-06-18,9,16
129,2017-06-25,8,18
130,2017-07-02,9,17
131,2017-07-09,9,18
132,2017-07-16,10,17
133,2017-07-23,8,20
134,2017-07-30,10,17
135,2017-08-06,9,19
136,2017-08-13,9,22
137,2017-08-20,9,25
138,2017-08-27,9,24
139,2017-09-03,9,24
140,2017-09-10,9,25
141,2017-09-17,11,23
142,2017-09-24,16,25
143,2017-10-01,48,22
144,2017-10-08,25,23
145,2017-10-15,7,25
146,2017-10-22,6,25
147,2017-10-29,5,21
148,2017-11-05,5,22
149,2017-11-12,5,23
150,2017-11-19,5,20
151,2017-11-26,5,20
152,2017-12-03,5,21
153,2017-12-10,5,23
154,2017-12-17,5,18
155,2017-12-24,5,16
156,2017-12-31,5,16
157,2018-01-07,5,20
158,2018-01-14,5,20
159,2018-01-21,5,23
160,2018-01-28,4,24
161,2018-02-04,5,26
162,2018-02-11,7,24
163,2018-02-18,5,22
164,2018-02-25,5,22
165,2018-03-04,5,22
166,2018-03-11,5,22
167,2018-03-18,4,22
168,2018-03-25,4,20
169,2018-04-01,5,23
170,2018-04-08,5,24
171,2018-04-15,5,22
172,2018-04-22,4,23
173,2018-04-29,5,22
174,2018-05-06,4,23
175,2018-05-13,5,20
176,2018-05-20,5,21
177,2018-05-27,4,20
178,2018-06-03,4,19
179,2018-06-10,4,19
180,2018-06-17,3,19
181,2018-06-24,4,18
182,2018-07-01,3,16
183,2018-07-08,4,17
184,2018-07-15,4,16
185,2018-07-22,4,20
186,2018-07-29,4,20
187,2018-08-05,4,19
188,2018-08-12,4,21
189,2018-08-19,7,25
190,2018-08-26,5,26
191,2018-09-02,5,25
192,2018-09-09,4,24
193,2018-09-16,4,24
194,2018-09-23,4,23
195,2018-09-30,4,25
196,2018-10-07,4,24
197,2018-10-14,5,23
198,2018-10-21,4,25
199,2018-10-28,4,21
200,2018-11-04,5,21
201,2018-11-11,7,21
202,2018-11-18,6,19
203,2018-11-25,5,22
204,2018-12-02,6,23
205,2018-12-09,6,22
206,2018-12-16,5,20
207,2018-12-23,5,17
208,2018-12-30,4,17
209,2019-01-06,4,22
210,2019-01-13,5,20
211,2019-01-20,5,21
212,2019-01-27,4,24
213,2019-02-03,4,25
214,2019-02-10,4,24
215,2019-02-17,3,21
216,2019-02-24,3,23
217,2019-03-03,4,23
218,2019-03-10,3,21
219,2019-03-17,4,22
220,2019-03-24,4,21
221,2019-03-31,4,21
222,2019-04-07,4,21
223,2019-04-14,4,21
224,2019-04-21,3,22
225,2019-04-28,3,22
226,2019-05-05,4,23
227,2019-05-12,3,22
228,2019-05-19,4,21
229,2019-05-26,3,22
230,2019-06-02,3,22
231,2019-06-09,3,18
232,2019-06-16,3,19
233,2019-06-23,3,18
234,2019-06-30,3,15
235,2019-07-07,3,18
236,2019-07-14,3,19
237,2019-07-21,3,21
238,2019-07-28,3,19
239,2019-08-04,3,19
240,2019-08-11,3,23
241,2019-08-18,3,25
242,2019-08-25,4,27
243,2019-09-01,3,23
244,2019-09-08,3,25
245,2019-09-15,3,23
246,2019-09-22,3,25
247,2019-09-29,3,24
248,2019-10-06,3,23
249,2019-10-13,4,25
250,2019-10-20,6,22
251,2019-10-27,5,26
