,date,Bruno Mars,Alphabet
244,2019-09-08,6,33
245,2019-09-15,6,25
246,2019-09-22,6,28
247,2019-09-29,5,33
248,2019-10-06,5,28
249,2019-10-13,9,30
250,2019-10-20,5,28
251,2019-10-27,5,28
252,2019-11-03,7,36
253,2019-11-10,5,30
254,2019-11-17,5,30
255,2019-11-24,4,23
256,2019-12-01,6,32
257,2019-12-08,5,25
258,2019-12-15,6,28
259,2019-12-22,8,26
260,2019-12-29,6,19
