,date,Bruno Mars,Alphabet
244,2019-09-08,7,31
245,2019-09-15,6,27
246,2019-09-22,6,29
247,2019-09-29,5,24
248,2019-10-06,4,23
249,2019-10-13,5,27
250,2019-10-20,7,27
251,2019-10-27,5,28
252,2019-11-03,4,25
253,2019-11-10,6,27
254,2019-11-17,4,24
255,2019-11-24,7,22
256,2019-12-01,5,24
257,2019-12-08,5,24
258,2019-12-15,5,21
259,2019-12-22,4,19
260,2019-12-29,6,21
