,date,Pink,Alphabet
0,2015-01-04,9,44
1,2015-01-11,9,48
2,2015-01-18,8,50
3,2015-01-25,8,48
4,2015-02-01,10,46
5,2015-02-08,10,57
6,2015-02-15,9,48
7,2015-02-22,12,50
8,2015-03-01,8,51
9,2015-03-08,9,48
10,2015-03-15,10,36
11,2015-03-22,14,43
12,2015-03-29,12,44
13,2015-04-05,8,45
14,2015-04-12,17,46
15,2015-04-19,9,43
16,2015-04-26,8,46
17,2015-05-03,9,44
18,2015-05-10,9,43
19,2015-05-17,10,41
20,2015-05-24,9,41
21,2015-05-31,6,44
22,2015-06-07,9,38
23,2015-06-14,6,36
24,2015-06-21,9,33
25,2015-06-28,10,32
26,2015-07-05,10,35
27,2015-07-12,8,35
28,2015-07-19,10,41
29,2015-07-26,9,35
30,2015-08-02,8,31
31,2015-08-09,11,89
32,2015-08-16,10,51
33,2015-08-23,10,54
34,2015-08-30,9,62
35,2015-09-06,18,47
36,2015-09-13,9,53
37,2015-09-20,9,53
38,2015-09-27,7,53
39,2015-10-04,9,59
40,2015-10-11,9,58
41,2015-10-18,9,54
42,2015-10-25,7,46
43,2015-11-01,7,51
44,2015-11-08,7,50
45,2015-11-15,11,51
46,2015-11-22,7,44
47,2015-11-29,10,53
48,2015-12-06,9,52
49,2015-12-13,8,45
50,2015-12-20,7,44
51,2015-12-27,9,37
52,2016-01-03,9,38
53,2016-01-10,4,42
54,2016-01-17,8,41
55,2016-01-24,9,47
56,2016-01-31,13,61
57,2016-02-07,10,43
58,2016-02-14,12,42
59,2016-02-21,6,46
60,2016-02-28,8,49
61,2016-03-06,13,36
62,2016-03-13,8,46
63,2016-03-20,7,41
64,2016-03-27,8,31
65,2016-04-03,11,47
66,2016-04-10,9,43
67,2016-04-17,12,38
68,2016-04-24,14,45
69,2016-05-01,15,44
70,2016-05-08,18,43
71,2016-05-15,20,52
72,2016-05-22,32,42
73,2016-05-29,23,36
74,2016-06-05,19,37
75,2016-06-12,15,30
76,2016-06-19,14,31
77,2016-06-26,12,38
78,2016-07-03,16,33
79,2016-07-10,14,34
80,2016-07-17,14,35
81,2016-07-24,17,37
82,2016-07-31,16,47
83,2016-08-07,14,35
84,2016-08-14,10,40
85,2016-08-21,11,55
86,2016-08-28,11,52
87,2016-09-04,10,53
88,2016-09-11,7,50
89,2016-09-18,12,48
90,2016-09-25,9,48
91,2016-10-02,10,42
92,2016-10-09,11,40
93,2016-10-16,9,47
94,2016-10-23,12,45
95,2016-10-30,8,45
96,2016-11-06,13,42
97,2016-11-13,20,53
98,2016-11-20,10,40
99,2016-11-27,7,44
100,2016-12-04,9,45
101,2016-12-11,10,43
102,2016-12-18,11,43
103,2016-12-25,16,36
104,2017-01-01,14,42
105,2017-01-08,11,47
106,2017-01-15,12,46
107,2017-01-22,9,46
108,2017-01-29,9,45
109,2017-02-05,12,44
110,2017-02-12,12,44
111,2017-02-19,9,48
112,2017-02-26,10,46
113,2017-03-05,8,43
114,2017-03-12,9,42
115,2017-03-19,8,43
116,2017-03-26,8,46
117,2017-04-02,12,44
118,2017-04-09,9,42
119,2017-04-16,9,42
120,2017-04-23,8,48
121,2017-04-30,9,50
122,2017-05-07,9,47
123,2017-05-14,5,43
124,2017-05-21,9,49
125,2017-05-28,9,45
126,2017-06-04,9,42
127,2017-06-11,6,41
128,2017-06-18,13,39
129,2017-06-25,16,38
130,2017-07-02,20,32
131,2017-07-09,13,42
132,2017-07-16,11,33
133,2017-07-23,12,37
134,2017-07-30,16,34
135,2017-08-06,29,35
136,2017-08-13,24,43
137,2017-08-20,18,52
138,2017-08-27,66,52
139,2017-09-03,54,51
140,2017-09-10,35,51
141,2017-09-17,19,54
142,2017-09-24,15,52
143,2017-10-01,31,50
144,2017-10-08,66,50
145,2017-10-15,55,50
146,2017-10-22,27,54
147,2017-10-29,22,53
148,2017-11-05,35,55
149,2017-11-12,28,53
150,2017-11-19,57,38
151,2017-11-26,28,47
152,2017-12-03,22,47
153,2017-12-10,18,49
154,2017-12-17,24,44
155,2017-12-24,25,35
156,2017-12-31,22,39
157,2018-01-07,26,48
158,2018-01-14,20,46
159,2018-01-21,22,51
160,2018-01-28,59,59
161,2018-02-04,93,57
162,2018-02-11,21,54
163,2018-02-18,34,50
164,2018-02-25,49,49
165,2018-03-04,100,49
166,2018-03-11,65,48
167,2018-03-18,32,49
168,2018-03-25,32,38
169,2018-04-01,24,44
170,2018-04-08,25,49
171,2018-04-15,27,46
172,2018-04-22,35,50
173,2018-04-29,45,44
174,2018-05-06,29,43
175,2018-05-13,26,45
176,2018-05-20,23,45
177,2018-05-27,17,39
178,2018-06-03,21,39
179,2018-06-10,17,36
180,2018-06-17,18,36
181,2018-06-24,13,38
182,2018-07-01,15,36
183,2018-07-08,19,35
184,2018-07-15,17,35
185,2018-07-22,18,45
