,date,Ed Sheeran,Alphabet
244,2019-09-08,9,24
245,2019-09-15,12,28
246,2019-09-22,9,33
247,2019-09-29,13,31
248,2019-10-06,13,26
249,2019-10-13,12,28
250,2019-10-20,11,29
251,2019-10-27,10,30
252,2019-11-03,8,28
253,2019-11-10,7,28
254,2019-11-17,12,29
255,2019-11-24,7,21
256,2019-12-01,8,22
257,2019-12-08,9,25
258,2019-12-15,9,27
259,2019-12-22,11,13
260,2019-12-29,10,22
