,date,Metallica,Alphabet
0,2015-01-04,18,69
1,2015-01-11,19,78
2,2015-01-18,8,88
3,2015-01-25,28,26
4,2015-02-01,0,57
5,2015-02-08,0,62
6,2015-02-15,22,72
7,2015-02-22,21,59
8,2015-03-01,12,60
9,2015-03-08,28,63
10,2015-03-15,29,59
11,2015-03-22,14,65
12,2015-03-29,0,49
13,2015-04-05,20,64
14,2015-04-12,23,68
15,2015-04-19,13,63
16,2015-04-26,10,59
17,2015-05-03,0,93
18,2015-05-10,20,80
19,2015-05-17,22,62
20,2015-05-24,35,77
21,2015-05-31,39,27
22,2015-06-07,11,51
23,2015-06-14,30,30
24,2015-06-21,22,40
25,2015-06-28,18,30
26,2015-07-05,12,35
27,2015-07-12,14,30
28,2015-07-19,0,43
29,2015-07-26,0,57
30,2015-08-02,23,10
31,2015-08-09,17,96
32,2015-08-16,17,79
33,2015-08-23,7,88
34,2015-08-30,0,75
35,2015-09-06,16,63
36,2015-09-13,35,78
37,2015-09-20,21,72
38,2015-09-27,0,84
39,2015-10-04,18,68
40,2015-10-11,9,87
41,2015-10-18,8,53
42,2015-10-25,24,65
43,2015-11-01,17,91
44,2015-11-08,19,89
45,2015-11-15,6,82
46,2015-11-22,14,53
47,2015-11-29,18,75
48,2015-12-06,18,57
49,2015-12-13,14,66
50,2015-12-20,13,15
51,2015-12-27,21,18
52,2016-01-03,9,56
53,2016-01-10,17,54
54,2016-01-17,11,57
55,2016-01-24,0,55
56,2016-01-31,9,53
57,2016-02-07,19,46
58,2016-02-14,0,59
59,2016-02-21,14,57
60,2016-02-28,21,61
61,2016-03-06,14,52
62,2016-03-13,0,47
63,2016-03-20,25,58
64,2016-03-27,0,68
65,2016-04-03,11,46
66,2016-04-10,14,55
67,2016-04-17,22,48
68,2016-04-24,14,42
69,2016-05-01,18,50
70,2016-05-08,0,44
71,2016-05-15,0,31
72,2016-05-22,28,46
73,2016-05-29,14,43
74,2016-06-05,15,41
75,2016-06-12,0,39
76,2016-06-19,17,33
77,2016-06-26,17,9
78,2016-07-03,28,30
79,2016-07-10,11,25
80,2016-07-17,6,50
81,2016-07-24,8,39
82,2016-07-31,13,82
83,2016-08-07,21,90
