,date,U2,Alphabet
245,2019-09-15,3,19
246,2019-09-22,3,21
247,2019-09-29,2,21
248,2019-10-06,3,19
249,2019-10-13,4,22
250,2019-10-20,2,22
251,2019-10-27,3,24
252,2019-11-03,2,25
253,2019-11-10,3,23
254,2019-11-17,3,20
255,2019-11-24,3,19
256,2019-12-01,2,19
257,2019-12-08,3,20
258,2019-12-15,3,21
259,2019-12-22,3,13
260,2019-12-29,4,15
