,date,Ed Sheeran,Alphabet
244,2019-09-08,11,29
245,2019-09-15,10,27
246,2019-09-22,14,36
247,2019-09-29,15,34
248,2019-10-06,13,30
249,2019-10-13,14,29
250,2019-10-20,8,32
251,2019-10-27,8,35
252,2019-11-03,10,36
253,2019-11-10,13,36
254,2019-11-17,8,28
255,2019-11-24,7,26
256,2019-12-01,6,29
257,2019-12-08,6,36
258,2019-12-15,11,24
259,2019-12-22,7,24
260,2019-12-29,8,22
