,date,Coldplay,Alphabet
0,2015-01-04,6,25
1,2015-01-11,6,24
2,2015-01-18,6,19
3,2015-01-25,6,22
4,2015-02-01,6,28
5,2015-02-08,5,27
6,2015-02-15,6,26
7,2015-02-22,6,36
8,2015-03-01,7,25
9,2015-03-08,7,28
10,2015-03-15,6,27
11,2015-03-22,5,28
12,2015-03-29,6,23
13,2015-04-05,5,21
14,2015-04-12,7,26
15,2015-04-19,5,26
16,2015-04-26,6,22
17,2015-05-03,4,20
18,2015-05-10,7,28
19,2015-05-17,8,21
20,2015-05-24,6,21
21,2015-05-31,8,24
22,2015-06-07,10,23
23,2015-06-14,5,25
24,2015-06-21,5,22
25,2015-06-28,5,16
26,2015-07-05,6,17
27,2015-07-12,7,21
28,2015-07-19,7,25
29,2015-07-26,3,25
30,2015-08-02,7,20
31,2015-08-09,5,62
32,2015-08-16,5,27
33,2015-08-23,5,24
34,2015-08-30,5,28
35,2015-09-06,6,29
36,2015-09-13,6,33
37,2015-09-20,8,24
38,2015-09-27,4,30
39,2015-10-04,6,36
40,2015-10-11,5,30
41,2015-10-18,3,35
42,2015-10-25,7,28
43,2015-11-01,11,31
44,2015-11-08,8,24
45,2015-11-15,5,27
46,2015-11-22,10,24
47,2015-11-29,25,26
48,2015-12-06,17,29
49,2015-12-13,17,30
50,2015-12-20,12,20
51,2015-12-27,8,20
52,2016-01-03,11,22
53,2016-01-10,8,22
54,2016-01-17,6,25
55,2016-01-24,16,27
56,2016-01-31,22,32
57,2016-02-07,100,27
58,2016-02-14,14,24
59,2016-02-21,11,26
60,2016-02-28,7,31
61,2016-03-06,9,25
62,2016-03-13,11,24
63,2016-03-20,4,26
64,2016-03-27,6,27
65,2016-04-03,8,24
66,2016-04-10,10,23
67,2016-04-17,5,25
68,2016-04-24,6,24
69,2016-05-01,6,20
70,2016-05-08,8,24
71,2016-05-15,9,23
72,2016-05-22,7,29
73,2016-05-29,6,23
74,2016-06-05,9,26
75,2016-06-12,6,24
76,2016-06-19,7,20
77,2016-06-26,5,21
78,2016-07-03,5,21
79,2016-07-10,8,22
80,2016-07-17,8,21
81,2016-07-24,11,22
82,2016-07-31,8,25
83,2016-08-07,9,23
84,2016-08-14,9,17
85,2016-08-21,13,19
86,2016-08-28,8,25
87,2016-09-04,10,27
88,2016-09-11,9,24
89,2016-09-18,7,28
90,2016-09-25,6,26
91,2016-10-02,13,25
92,2016-10-09,35,25
93,2016-10-16,15,25
94,2016-10-23,7,24
95,2016-10-30,7,27
96,2016-11-06,6,23
97,2016-11-13,9,29
98,2016-11-20,8,21
99,2016-11-27,7,25
100,2016-12-04,7,26
101,2016-12-11,6,23
102,2016-12-18,6,22
103,2016-12-25,7,20
104,2017-01-01,6,26
105,2017-01-08,7,22
106,2017-01-15,8,23
107,2017-01-22,5,23
108,2017-01-29,7,24
109,2017-02-05,7,26
110,2017-02-12,6,27
111,2017-02-19,9,23
112,2017-02-26,9,25
113,2017-03-05,11,26
114,2017-03-12,8,22
115,2017-03-19,11,28
116,2017-03-26,9,21
117,2017-04-02,8,23
118,2017-04-09,8,24
119,2017-04-16,8,24
120,2017-04-23,7,25
121,2017-04-30,10,27
122,2017-05-07,7,24
123,2017-05-14,11,25
124,2017-05-21,7,27
125,2017-05-28,7,25
