,date,The Rolling Stones,Alphabet
0,2015-01-04,20,72
1,2015-01-11,14,51
2,2015-01-18,10,61
3,2015-01-25,21,52
4,2015-02-01,10,66
5,2015-02-08,35,64
6,2015-02-15,25,48
7,2015-02-22,13,59
8,2015-03-01,25,54
9,2015-03-08,26,56
10,2015-03-15,18,65
11,2015-03-22,0,57
12,2015-03-29,62,58
13,2015-04-05,57,78
14,2015-04-12,57,60
15,2015-04-19,34,78
16,2015-04-26,8,80
17,2015-05-03,30,53
18,2015-05-10,15,75
19,2015-05-17,30,56
20,2015-05-24,20,47
21,2015-05-31,47,29
22,2015-06-07,42,53
23,2015-06-14,53,56
24,2015-06-21,89,25
25,2015-06-28,50,42
26,2015-07-05,23,30
27,2015-07-12,18,57
28,2015-07-19,15,43
29,2015-07-26,12,40
30,2015-08-02,12,54
31,2015-08-09,0,94
32,2015-08-16,30,77
33,2015-08-23,11,72
34,2015-08-30,0,72
35,2015-09-06,20,54
36,2015-09-13,29,65
37,2015-09-20,21,67
38,2015-09-27,18,62
39,2015-10-04,6,79
40,2015-10-11,0,82
41,2015-10-18,0,62
42,2015-10-25,19,69
43,2015-11-01,22,54
44,2015-11-08,11,75
45,2015-11-15,15,59
46,2015-11-22,10,50
47,2015-11-29,11,58
48,2015-12-06,19,70
49,2015-12-13,25,59
50,2015-12-20,23,51
51,2015-12-27,11,45
52,2016-01-03,11,58
53,2016-01-10,20,58
54,2016-01-17,0,59
55,2016-01-24,25,55
56,2016-01-31,9,59
57,2016-02-07,17,61
58,2016-02-14,25,76
59,2016-02-21,22,68
60,2016-02-28,11,100
61,2016-03-06,10,79
62,2016-03-13,16,61
63,2016-03-20,28,56
64,2016-03-27,28,58
65,2016-04-03,20,65
66,2016-04-10,9,70
67,2016-04-17,8,53
68,2016-04-24,13,65
69,2016-05-01,18,67
70,2016-05-08,0,48
71,2016-05-15,13,64
72,2016-05-22,6,37
73,2016-05-29,12,57
74,2016-06-05,15,59
75,2016-06-12,26,30
76,2016-06-19,10,39
77,2016-06-26,17,41
78,2016-07-03,23,54
79,2016-07-10,21,38
80,2016-07-17,26,35
81,2016-07-24,10,48
82,2016-07-31,15,53
83,2016-08-07,0,46
84,2016-08-14,0,73
85,2016-08-21,16,98
86,2016-08-28,13,68
87,2016-09-04,10,54
88,2016-09-11,12,64
89,2016-09-18,11,69
90,2016-09-25,16,80
91,2016-10-02,8,60
92,2016-10-09,13,72
93,2016-10-16,7,40
94,2016-10-23,10,57
95,2016-10-30,12,45
96,2016-11-06,25,64
97,2016-11-13,24,54
98,2016-11-20,7,48
99,2016-11-27,16,35
100,2016-12-04,31,59
101,2016-12-11,6,49
102,2016-12-18,36,43
103,2016-12-25,16,49
104,2017-01-01,18,56
105,2017-01-08,15,74
106,2017-01-15,9,63
107,2017-01-22,21,63
108,2017-01-29,9,67
109,2017-02-05,17,43
110,2017-02-12,21,58
111,2017-02-19,14,52
112,2017-02-26,7,76
113,2017-03-05,24,50
114,2017-03-12,13,51
115,2017-03-19,7,53
116,2017-03-26,5,55
117,2017-04-02,15,61
118,2017-04-09,12,37
119,2017-04-16,12,56
120,2017-04-23,18,32
121,2017-04-30,5,48
122,2017-05-07,12,49
123,2017-05-14,21,60
124,2017-05-21,14,50
125,2017-05-28,8,44
126,2017-06-04,10,30
127,2017-06-11,18,66
128,2017-06-18,0,58
129,2017-06-25,10,40
130,2017-07-02,9,61
131,2017-07-09,12,42
132,2017-07-16,14,29
133,2017-07-23,12,58
134,2017-07-30,6,37
135,2017-08-06,13,50
136,2017-08-13,7,54
137,2017-08-20,15,66
138,2017-08-27,12,79
139,2017-09-03,0,57
140,2017-09-10,15,73
141,2017-09-17,11,79
142,2017-09-24,13,70
143,2017-10-01,0,57
144,2017-10-08,13,69
145,2017-10-15,11,56
146,2017-10-22,24,64
147,2017-10-29,11,67
148,2017-11-05,6,66
149,2017-11-12,9,52
150,2017-11-19,7,32
151,2017-11-26,15,76
152,2017-12-03,10,54
153,2017-12-10,22,61
154,2017-12-17,27,61
155,2017-12-24,22,45
156,2017-12-31,8,38
157,2018-01-07,26,65
158,2018-01-14,0,57
159,2018-01-21,7,48
160,2018-01-28,13,55
161,2018-02-04,4,64
162,2018-02-11,13,55
163,2018-02-18,14,62
164,2018-02-25,13,53
165,2018-03-04,8,83
166,2018-03-11,22,53
167,2018-03-18,19,68
168,2018-03-25,8,65
169,2018-04-01,6,51
170,2018-04-08,10,59
171,2018-04-15,10,52
172,2018-04-22,9,63
173,2018-04-29,17,58
174,2018-05-06,11,61
175,2018-05-13,24,79
176,2018-05-20,13,60
177,2018-05-27,11,48
178,2018-06-03,0,39
179,2018-06-10,17,53
180,2018-06-17,12,49
181,2018-06-24,9,34
182,2018-07-01,5,26
183,2018-07-08,14,53
184,2018-07-15,9,32
185,2018-07-22,23,46
186,2018-07-29,6,39
187,2018-08-05,21,50
188,2018-08-12,22,65
189,2018-08-19,22,82
190,2018-08-26,11,70
191,2018-09-02,20,61
192,2018-09-09,7,75
193,2018-09-16,7,58
194,2018-09-23,7,58
195,2018-09-30,5,82
196,2018-10-07,17,69
197,2018-10-14,11,63
198,2018-10-21,14,72
199,2018-10-28,10,52
200,2018-11-04,19,59
201,2018-11-11,20,55
202,2018-11-18,28,44
203,2018-11-25,27,71
204,2018-12-02,26,63
205,2018-12-09,17,59
206,2018-12-16,13,66
207,2018-12-23,22,43
208,2018-12-30,11,42
209,2019-01-06,21,70
210,2019-01-13,32,61
211,2019-01-20,18,37
212,2019-01-27,8,57
213,2019-02-03,10,54
214,2019-02-10,22,66
215,2019-02-17,10,51
216,2019-02-24,31,53
217,2019-03-03,13,63
218,2019-03-10,13,43
219,2019-03-17,13,64
220,2019-03-24,8,75
221,2019-03-31,30,76
222,2019-04-07,17,72
223,2019-04-14,27,61
224,2019-04-21,19,47
225,2019-04-28,18,56
226,2019-05-05,27,68
227,2019-05-12,18,52
228,2019-05-19,13,53
229,2019-05-26,29,43
230,2019-06-02,12,61
231,2019-06-09,25,26
232,2019-06-16,21,41
233,2019-06-23,55,57
234,2019-06-30,22,34
235,2019-07-07,20,52
236,2019-07-14,17,42
237,2019-07-21,19,52
238,2019-07-28,19,46
239,2019-08-04,37,44
240,2019-08-11,27,58
241,2019-08-18,24,75
242,2019-08-25,34,60
243,2019-09-01,22,61
244,2019-09-08,14,92
245,2019-09-15,15,59
246,2019-09-22,5,70
247,2019-09-29,0,78
248,2019-10-06,15,80
249,2019-10-13,15,56
250,2019-10-20,16,55
251,2019-10-27,9,83
252,2019-11-03,9,63
253,2019-11-10,0,72
254,2019-11-17,18,69
255,2019-11-24,14,40
256,2019-12-01,14,60
257,2019-12-08,9,75
258,2019-12-15,14,58
259,2019-12-22,11,57
260,2019-12-29,0,49
