,date,Guns N' Roses,Alphabet
244,2019-09-08,3,23
245,2019-09-15,3,23
246,2019-09-22,7,23
247,2019-09-29,6,21
248,2019-10-06,7,20
249,2019-10-13,5,15
250,2019-10-20,19,20
251,2019-10-27,9,18
252,2019-11-03,4,24
253,2019-11-10,4,18
254,2019-11-17,1,21
255,2019-11-24,2,12
256,2019-12-01,2,20
257,2019-12-08,2,18
258,2019-12-15,2,17
259,2019-12-22,5,15
260,2019-12-29,2,16
