,date,Bruno Mars,Alphabet
244,2019-09-08,6,27
245,2019-09-15,7,35
246,2019-09-22,11,27
247,2019-09-29,7,26
248,2019-10-06,6,26
249,2019-10-13,3,32
250,2019-10-20,4,20
251,2019-10-27,7,33
252,2019-11-03,4,24
253,2019-11-10,9,28
254,2019-11-17,7,29
255,2019-11-24,5,22
256,2019-12-01,7,23
257,2019-12-08,3,30
258,2019-12-15,3,27
259,2019-12-22,4,17
260,2019-12-29,8,27
