,date,Coldplay,Alphabet
0,2015-01-04,0,20
1,2015-01-11,10,27
2,2015-01-18,0,48
3,2015-01-25,6,22
4,2015-02-01,13,39
5,2015-02-08,6,42
6,2015-02-15,11,44
7,2015-02-22,0,28
8,2015-03-01,5,37
9,2015-03-08,14,28
10,2015-03-15,7,60
11,2015-03-22,0,22
12,2015-03-29,5,35
13,2015-04-05,13,19
14,2015-04-12,9,31
15,2015-04-19,0,37
16,2015-04-26,0,48
17,2015-05-03,6,9
18,2015-05-10,0,33
19,2015-05-17,7,30
20,2015-05-24,0,30
21,2015-05-31,0,25
22,2015-06-07,0,14
23,2015-06-14,0,19
24,2015-06-21,0,33
25,2015-06-28,6,18
26,2015-07-05,6,34
27,2015-07-12,20,38
28,2015-07-19,10,25
29,2015-07-26,6,29
30,2015-08-02,0,46
31,2015-08-09,9,40
32,2015-08-16,0,41
33,2015-08-23,0,37
34,2015-08-30,0,17
35,2015-09-06,0,45
36,2015-09-13,8,44
37,2015-09-20,10,17
38,2015-09-27,0,36
39,2015-10-04,7,30
40,2015-10-11,29,32
41,2015-10-18,0,20
42,2015-10-25,0,33
43,2015-11-01,5,31
44,2015-11-08,4,40
45,2015-11-15,0,32
46,2015-11-22,22,36
47,2015-11-29,27,25
48,2015-12-06,20,36
49,2015-12-13,7,28
50,2015-12-20,6,22
51,2015-12-27,9,21
52,2016-01-03,6,35
53,2016-01-10,13,37
54,2016-01-17,5,30
55,2016-01-24,17,21
56,2016-01-31,30,39
57,2016-02-07,100,41
58,2016-02-14,10,22
59,2016-02-21,11,30
60,2016-02-28,11,26
61,2016-03-06,13,28
62,2016-03-13,29,27
63,2016-03-20,3,35
64,2016-03-27,9,25
65,2016-04-03,13,18
66,2016-04-10,12,26
67,2016-04-17,5,16
68,2016-04-24,19,44
69,2016-05-01,4,34
70,2016-05-08,6,23
71,2016-05-15,5,23
72,2016-05-22,7,21
73,2016-05-29,0,31
74,2016-06-05,0,27
75,2016-06-12,0,24
76,2016-06-19,18,30
77,2016-06-26,9,32
78,2016-07-03,0,17
79,2016-07-10,9,25
80,2016-07-17,15,20
81,2016-07-24,13,19
82,2016-07-31,6,33
83,2016-08-07,13,34
84,2016-08-14,6,53
85,2016-08-21,16,33
86,2016-08-28,9,26
87,2016-09-04,14,39
88,2016-09-11,8,29
89,2016-09-18,6,28
90,2016-09-25,9,30
91,2016-10-02,10,23
92,2016-10-09,12,30
93,2016-10-16,0,26
94,2016-10-23,6,50
95,2016-10-30,0,22
96,2016-11-06,7,10
97,2016-11-13,5,26
98,2016-11-20,0,20
99,2016-11-27,7,28
100,2016-12-04,8,32
101,2016-12-11,6,31
102,2016-12-18,0,29
103,2016-12-25,5,16
104,2017-01-01,3,22
105,2017-01-08,8,28
106,2017-01-15,6,27
107,2017-01-22,0,33
108,2017-01-29,11,37
109,2017-02-05,8,27
110,2017-02-12,11,28
111,2017-02-19,0,22
112,2017-02-26,16,26
113,2017-03-05,3,36
114,2017-03-12,8,20
115,2017-03-19,15,28
116,2017-03-26,8,32
117,2017-04-02,6,29
118,2017-04-09,5,21
119,2017-04-16,10,30
120,2017-04-23,11,25
121,2017-04-30,4,31
122,2017-05-07,12,34
123,2017-05-14,11,38
124,2017-05-21,7,17
125,2017-05-28,8,14
126,2017-06-04,12,24
127,2017-06-11,6,36
128,2017-06-18,6,24
129,2017-06-25,6,22
130,2017-07-02,3,25
131,2017-07-09,7,28
132,2017-07-16,11,27
133,2017-07-23,4,20
134,2017-07-30,7,35
135,2017-08-06,0,25
136,2017-08-13,0,34
137,2017-08-20,3,32
138,2017-08-27,6,31
139,2017-09-03,0,39
140,2017-09-10,0,33
141,2017-09-17,8,38
142,2017-09-24,4,33
143,2017-10-01,6,34
144,2017-10-08,5,25
145,2017-10-15,10,39
146,2017-10-22,0,32
147,2017-10-29,4,23
148,2017-11-05,0,32
149,2017-11-12,4,34
150,2017-11-19,3,24
151,2017-11-26,0,28
152,2017-12-03,8,26
153,2017-12-10,11,29
154,2017-12-17,0,21
155,2017-12-24,0,19
156,2017-12-31,0,12
157,2018-01-07,2,19
158,2018-01-14,0,30
159,2018-01-21,0,31
160,2018-01-28,6,29
161,2018-02-04,3,30
162,2018-02-11,8,35
163,2018-02-18,5,31
164,2018-02-25,8,23
165,2018-03-04,7,26
166,2018-03-11,4,26
167,2018-03-18,4,27
168,2018-03-25,4,26
169,2018-04-01,0,30
170,2018-04-08,2,30
171,2018-04-15,5,22
172,2018-04-22,5,30
173,2018-04-29,3,25
174,2018-05-06,6,29
175,2018-05-13,0,26
176,2018-05-20,6,14
177,2018-05-27,6,18
178,2018-06-03,3,24
179,2018-06-10,0,10
180,2018-06-17,4,10
181,2018-06-24,2,24
182,2018-07-01,4,14
183,2018-07-08,3,20
184,2018-07-15,0,21
185,2018-07-22,4,23
186,2018-07-29,0,22
187,2018-08-05,5,31
188,2018-08-12,5,39
189,2018-08-19,8,36
190,2018-08-26,4,35
191,2018-09-02,6,25
192,2018-09-09,0,30
193,2018-09-16,4,32
194,2018-09-23,3,25
195,2018-09-30,0,32
196,2018-10-07,3,25
197,2018-10-14,2,48
198,2018-10-21,3,38
199,2018-10-28,3,24
200,2018-11-04,5,23
201,2018-11-11,4,22
202,2018-11-18,9,24
203,2018-11-25,4,29
204,2018-12-02,9,24
205,2018-12-09,4,23
206,2018-12-16,6,20
207,2018-12-23,5,24
208,2018-12-30,0,18
209,2019-01-06,5,32
210,2019-01-13,5,21
211,2019-01-20,7,33
212,2019-01-27,5,34
213,2019-02-03,3,28
214,2019-02-10,4,29
215,2019-02-17,5,22
216,2019-02-24,7,24
217,2019-03-03,3,25
218,2019-03-10,9,19
219,2019-03-17,4,29
220,2019-03-24,6,21
221,2019-03-31,0,27
222,2019-04-07,0,25
223,2019-04-14,3,31
224,2019-04-21,4,27
225,2019-04-28,4,25
226,2019-05-05,3,21
227,2019-05-12,3,27
228,2019-05-19,0,28
229,2019-05-26,5,20
230,2019-06-02,0,29
231,2019-06-09,3,22
232,2019-06-16,3,23
233,2019-06-23,0,20
234,2019-06-30,0,21
235,2019-07-07,0,22
236,2019-07-14,9,22
237,2019-07-21,0,24
238,2019-07-28,0,26
239,2019-08-04,9,20
240,2019-08-11,2,35
241,2019-08-18,8,34
242,2019-08-25,3,38
243,2019-09-01,0,34
244,2019-09-08,0,31
245,2019-09-15,4,28
246,2019-09-22,0,26
247,2019-09-29,6,27
248,2019-10-06,6,28
249,2019-10-13,4,25
250,2019-10-20,5,36
251,2019-10-27,6,40
252,2019-11-03,7,28
253,2019-11-10,4,31
254,2019-11-17,9,24
255,2019-11-24,0,24
256,2019-12-01,12,31
257,2019-12-08,5,26
258,2019-12-15,4,24
259,2019-12-22,0,24
260,2019-12-29,5,24
