,date,Pink,Alphabet
0,2015-01-04,2,21
1,2015-01-11,3,28
2,2015-01-18,6,28
3,2015-01-25,6,25
4,2015-02-01,8,23
5,2015-02-08,6,20
6,2015-02-15,4,19
7,2015-02-22,7,24
8,2015-03-01,5,25
9,2015-03-08,6,31
10,2015-03-15,5,26
11,2015-03-22,8,27
12,2015-03-29,8,20
13,2015-04-05,5,20
14,2015-04-12,8,23
15,2015-04-19,6,22
16,2015-04-26,10,22
17,2015-05-03,2,20
18,2015-05-10,8,20
19,2015-05-17,4,25
20,2015-05-24,4,20
21,2015-05-31,5,19
22,2015-06-07,5,21
23,2015-06-14,5,14
24,2015-06-21,7,17
25,2015-06-28,0,19
26,2015-07-05,0,27
27,2015-07-12,3,19
28,2015-07-19,0,25
29,2015-07-26,6,15
30,2015-08-02,8,21
31,2015-08-09,7,47
32,2015-08-16,9,31
33,2015-08-23,8,43
34,2015-08-30,7,39
35,2015-09-06,11,30
36,2015-09-13,3,40
37,2015-09-20,7,28
38,2015-09-27,4,40
39,2015-10-04,4,34
40,2015-10-11,4,31
41,2015-10-18,7,41
42,2015-10-25,3,37
43,2015-11-01,3,31
44,2015-11-08,0,36
45,2015-11-15,6,33
46,2015-11-22,7,20
47,2015-11-29,7,25
48,2015-12-06,6,15
49,2015-12-13,3,28
50,2015-12-20,0,13
51,2015-12-27,0,26
52,2016-01-03,4,23
53,2016-01-10,0,22
54,2016-01-17,7,24
55,2016-01-24,4,29
56,2016-01-31,10,30
57,2016-02-07,6,25
58,2016-02-14,5,24
59,2016-02-21,6,20
60,2016-02-28,7,25
61,2016-03-06,9,24
62,2016-03-13,3,24
63,2016-03-20,2,17
64,2016-03-27,2,22
65,2016-04-03,5,19
66,2016-04-10,8,21
67,2016-04-17,8,22
68,2016-04-24,7,23
69,2016-05-01,10,15
70,2016-05-08,10,17
71,2016-05-15,13,28
72,2016-05-22,15,25
73,2016-05-29,10,22
74,2016-06-05,5,17
75,2016-06-12,14,23
76,2016-06-19,5,22
77,2016-06-26,9,21
78,2016-07-03,12,20
79,2016-07-10,5,20
80,2016-07-17,9,27
81,2016-07-24,9,19
82,2016-07-31,10,20
83,2016-08-07,5,26
84,2016-08-14,7,27
85,2016-08-21,9,37
86,2016-08-28,8,29
87,2016-09-04,7,23
88,2016-09-11,10,27
89,2016-09-18,9,29
90,2016-09-25,10,26
91,2016-10-02,13,27
92,2016-10-09,2,29
93,2016-10-16,6,25
94,2016-10-23,7,22
95,2016-10-30,5,26
96,2016-11-06,5,22
97,2016-11-13,11,21
98,2016-11-20,9,20
99,2016-11-27,3,21
100,2016-12-04,6,25
101,2016-12-11,5,31
102,2016-12-18,15,16
103,2016-12-25,11,22
104,2017-01-01,8,21
105,2017-01-08,2,20
106,2017-01-15,10,24
107,2017-01-22,7,27
108,2017-01-29,4,24
109,2017-02-05,2,25
110,2017-02-12,7,24
111,2017-02-19,3,23
112,2017-02-26,3,26
113,2017-03-05,6,26
114,2017-03-12,5,23
115,2017-03-19,5,26
116,2017-03-26,6,24
117,2017-04-02,5,21
118,2017-04-09,6,22
119,2017-04-16,5,21
120,2017-04-23,8,28
121,2017-04-30,6,23
122,2017-05-07,7,19
123,2017-05-14,6,22
124,2017-05-21,7,19
125,2017-05-28,4,26
126,2017-06-04,5,20
127,2017-06-11,0,15
128,2017-06-18,7,22
129,2017-06-25,10,18
130,2017-07-02,8,11
131,2017-07-09,6,16
132,2017-07-16,9,18
133,2017-07-23,4,19
134,2017-07-30,4,20
135,2017-08-06,6,22
136,2017-08-13,5,27
137,2017-08-20,8,33
138,2017-08-27,34,27
139,2017-09-03,11,28
140,2017-09-10,8,32
141,2017-09-17,9,32
142,2017-09-24,8,34
143,2017-10-01,29,29
144,2017-10-08,39,21
145,2017-10-15,33,28
146,2017-10-22,19,26
147,2017-10-29,10,32
148,2017-11-05,24,28
149,2017-11-12,15,28
150,2017-11-19,32,28
151,2017-11-26,12,26
152,2017-12-03,14,26
153,2017-12-10,18,30
154,2017-12-17,15,23
155,2017-12-24,14,18
156,2017-12-31,12,24
157,2018-01-07,10,27
158,2018-01-14,11,21
159,2018-01-21,13,28
160,2018-01-28,24,29
161,2018-02-04,51,28
162,2018-02-11,15,25
163,2018-02-18,21,27
164,2018-02-25,30,29
165,2018-03-04,28,28
166,2018-03-11,25,23
167,2018-03-18,22,25
168,2018-03-25,100,22
169,2018-04-01,13,22
170,2018-04-08,14,28
171,2018-04-15,16,25
172,2018-04-22,27,33
173,2018-04-29,24,23
174,2018-05-06,17,32
175,2018-05-13,17,18
176,2018-05-20,10,22
177,2018-05-27,9,20
178,2018-06-03,15,19
179,2018-06-10,12,20
180,2018-06-17,11,20
181,2018-06-24,12,21
182,2018-07-01,12,22
183,2018-07-08,9,19
184,2018-07-15,9,19
185,2018-07-22,11,24
186,2018-07-29,11,24
187,2018-08-05,11,22
188,2018-08-12,11,28
189,2018-08-19,5,35
190,2018-08-26,12,34
191,2018-09-02,10,31
192,2018-09-09,8,29
193,2018-09-16,8,35
194,2018-09-23,5,32
195,2018-09-30,7,29
196,2018-10-07,10,33
197,2018-10-14,4,25
198,2018-10-21,8,35
199,2018-10-28,8,31
200,2018-11-04,6,28
201,2018-11-11,13,28
202,2018-11-18,9,21
203,2018-11-25,9,25
204,2018-12-02,12,30
205,2018-12-09,8,28
206,2018-12-16,3,25
207,2018-12-23,9,22
208,2018-12-30,12,25
209,2019-01-06,8,27
210,2019-01-13,14,23
211,2019-01-20,10,28
212,2019-01-27,9,24
213,2019-02-03,12,26
214,2019-02-10,15,26
215,2019-02-17,16,28
216,2019-02-24,11,25
217,2019-03-03,19,23
218,2019-03-10,18,26
219,2019-03-17,22,23
220,2019-03-24,26,24
221,2019-03-31,19,20
222,2019-04-07,11,23
223,2019-04-14,16,27
224,2019-04-21,25,27
225,2019-04-28,28,24
226,2019-05-05,81,22
227,2019-05-12,14,24
228,2019-05-19,17,19
229,2019-05-26,20,29
230,2019-06-02,23,19
231,2019-06-09,18,20
232,2019-06-16,25,21
233,2019-06-23,19,14
234,2019-06-30,12,20
235,2019-07-07,11,21
236,2019-07-14,13,17
237,2019-07-21,20,20
238,2019-07-28,17,23
239,2019-08-04,21,24
240,2019-08-11,17,24
241,2019-08-18,6,28
242,2019-08-25,13,39
243,2019-09-01,18,23
244,2019-09-08,21,35
245,2019-09-15,9,28
246,2019-09-22,10,30
247,2019-09-29,11,29
248,2019-10-06,18,27
249,2019-10-13,11,34
250,2019-10-20,6,29
251,2019-10-27,9,32
252,2019-11-03,14,27
253,2019-11-10,29,26
254,2019-11-17,12,27
255,2019-11-24,13,25
256,2019-12-01,13,29
257,2019-12-08,10,22
258,2019-12-15,8,25
259,2019-12-22,5,19
260,2019-12-29,8,18
