,date,Bruno Mars,Alphabet
244,2019-09-08,4,22
245,2019-09-15,8,19
246,2019-09-22,4,25
247,2019-09-29,5,21
248,2019-10-06,5,19
249,2019-10-13,4,21
250,2019-10-20,6,22
251,2019-10-27,5,21
252,2019-11-03,6,24
253,2019-11-10,4,20
254,2019-11-17,5,22
255,2019-11-24,4,16
256,2019-12-01,3,22
257,2019-12-08,5,18
258,2019-12-15,5,23
259,2019-12-22,4,15
260,2019-12-29,5,16
