,date,Metallica,Alphabet
245,2019-09-15,2,20
246,2019-09-22,5,29
247,2019-09-29,3,32
248,2019-10-06,10,22
249,2019-10-13,3,23
250,2019-10-20,4,38
251,2019-10-27,5,24
252,2019-11-03,0,35
253,2019-11-10,0,28
254,2019-11-17,8,30
255,2019-11-24,4,23
256,2019-12-01,0,26
257,2019-12-08,6,14
258,2019-12-15,5,26
259,2019-12-22,7,18
260,2019-12-29,0,23
