,date,Metallica,Alphabet
0,2015-01-04,9,16
1,2015-01-11,10,22
2,2015-01-18,8,12
3,2015-01-25,10,15
4,2015-02-01,11,21
5,2015-02-08,9,20
6,2015-02-15,10,20
7,2015-02-22,9,19
8,2015-03-01,11,13
9,2015-03-08,10,22
10,2015-03-15,8,19
11,2015-03-22,10,15
12,2015-03-29,11,19
13,2015-04-05,12,16
14,2015-04-12,10,17
15,2015-04-19,5,17
16,2015-04-26,13,17
17,2015-05-03,8,18
18,2015-05-10,11,24
19,2015-05-17,11,34
20,2015-05-24,14,20
21,2015-05-31,13,35
22,2015-06-07,9,35
23,2015-06-14,11,19
24,2015-06-21,7,28
25,2015-06-28,8,18
26,2015-07-05,8,30
27,2015-07-12,6,26
28,2015-07-19,13,22
29,2015-07-26,12,26
30,2015-08-02,11,22
31,2015-08-09,8,60
32,2015-08-16,14,34
33,2015-08-23,7,35
34,2015-08-30,6,42
35,2015-09-06,4,37
36,2015-09-13,10,36
37,2015-09-20,10,45
38,2015-09-27,5,36
39,2015-10-04,9,38
40,2015-10-11,5,35
41,2015-10-18,6,38
42,2015-10-25,12,44
43,2015-11-01,13,35
44,2015-11-08,12,40
45,2015-11-15,5,38
46,2015-11-22,12,30
47,2015-11-29,6,37
48,2015-12-06,8,34
49,2015-12-13,12,35
50,2015-12-20,14,33
51,2015-12-27,13,27
52,2016-01-03,6,29
53,2016-01-10,10,29
54,2016-01-17,8,32
55,2016-01-24,12,29
56,2016-01-31,10,39
57,2016-02-07,17,32
58,2016-02-14,12,34
59,2016-02-21,14,37
60,2016-02-28,6,30
61,2016-03-06,8,30
62,2016-03-13,11,30
63,2016-03-20,12,20
64,2016-03-27,8,35
65,2016-04-03,10,36
66,2016-04-10,15,34
67,2016-04-17,10,24
68,2016-04-24,9,31
69,2016-05-01,9,28
70,2016-05-08,12,25
71,2016-05-15,12,30
72,2016-05-22,11,33
73,2016-05-29,8,31
74,2016-06-05,13,33
75,2016-06-12,5,27
76,2016-06-19,10,25
77,2016-06-26,9,26
78,2016-07-03,11,29
79,2016-07-10,12,23
80,2016-07-17,9,29
81,2016-07-24,9,26
82,2016-07-31,8,27
83,2016-08-07,5,26
84,2016-08-14,26,31
85,2016-08-21,25,28
86,2016-08-28,11,25
87,2016-09-04,12,28
88,2016-09-11,9,30
89,2016-09-18,11,27
90,2016-09-25,20,28
91,2016-10-02,14,30
92,2016-10-09,11,34
93,2016-10-16,12,37
94,2016-10-23,10,34
95,2016-10-30,18,30
96,2016-11-06,12,32
97,2016-11-13,35,33
98,2016-11-20,31,22
99,2016-11-27,20,31
100,2016-12-04,14,32
101,2016-12-11,12,29
102,2016-12-18,17,26
103,2016-12-25,15,29
104,2017-01-01,11,27
105,2017-01-08,9,25
106,2017-01-15,13,37
107,2017-01-22,13,28
108,2017-01-29,14,29
109,2017-02-05,12,35
110,2017-02-12,81,35
111,2017-02-19,30,35
112,2017-02-26,22,33
113,2017-03-05,15,30
114,2017-03-12,14,31
115,2017-03-19,14,33
116,2017-03-26,10,28
117,2017-04-02,15,32
118,2017-04-09,12,26
119,2017-04-16,15,29
120,2017-04-23,14,25
121,2017-04-30,15,34
122,2017-05-07,14,30
123,2017-05-14,16,32
124,2017-05-21,10,30
125,2017-05-28,10,38
126,2017-06-04,13,38
127,2017-06-11,17,33
128,2017-06-18,12,25
129,2017-06-25,7,26
130,2017-07-02,12,22
131,2017-07-09,15,23
132,2017-07-16,11,15
133,2017-07-23,15,29
134,2017-07-30,23,27
135,2017-08-06,37,27
136,2017-08-13,17,26
137,2017-08-20,15,20
138,2017-08-27,12,25
139,2017-09-03,9,27
140,2017-09-10,7,34
141,2017-09-17,15,37
142,2017-09-24,11,37
143,2017-10-01,12,34
144,2017-10-08,10,34
145,2017-10-15,6,35
146,2017-10-22,12,40
147,2017-10-29,9,34
148,2017-11-05,12,29
149,2017-11-12,8,31
150,2017-11-19,11,31
151,2017-11-26,8,31
152,2017-12-03,14,31
153,2017-12-10,13,28
154,2017-12-17,11,33
155,2017-12-24,13,29
156,2017-12-31,12,31
157,2018-01-07,17,37
158,2018-01-14,11,31
159,2018-01-21,7,40
160,2018-01-28,20,42
161,2018-02-04,12,36
162,2018-02-11,17,36
163,2018-02-18,13,35
164,2018-02-25,78,33
165,2018-03-04,26,36
166,2018-03-11,21,32
167,2018-03-18,17,31
168,2018-03-25,14,33
169,2018-04-01,13,43
170,2018-04-08,22,31
171,2018-04-15,15,32
172,2018-04-22,11,39
173,2018-04-29,14,33
174,2018-05-06,10,34
175,2018-05-13,10,33
176,2018-05-20,13,35
177,2018-05-27,13,34
178,2018-06-03,15,32
179,2018-06-10,10,21
180,2018-06-17,12,30
181,2018-06-24,11,24
182,2018-07-01,14,32
183,2018-07-08,8,25
184,2018-07-15,14,31
185,2018-07-22,7,25
186,2018-07-29,9,28
187,2018-08-05,13,24
188,2018-08-12,9,29
189,2018-08-19,15,26
190,2018-08-26,10,34
191,2018-09-02,14,31
192,2018-09-09,17,40
193,2018-09-16,13,34
194,2018-09-23,11,37
195,2018-09-30,14,34
196,2018-10-07,13,31
197,2018-10-14,14,32
198,2018-10-21,12,28
199,2018-10-28,16,31
200,2018-11-04,15,30
201,2018-11-11,16,37
202,2018-11-18,21,32
203,2018-11-25,26,30
204,2018-12-02,100,35
205,2018-12-09,16,34
206,2018-12-16,16,34
207,2018-12-23,16,31
208,2018-12-30,12,25
209,2019-01-06,10,36
210,2019-01-13,10,32
211,2019-01-20,8,35
212,2019-01-27,12,35
213,2019-02-03,10,36
214,2019-02-10,8,36
215,2019-02-17,9,35
216,2019-02-24,12,26
217,2019-03-03,9,35
218,2019-03-10,12,36
219,2019-03-17,10,31
220,2019-03-24,15,28
221,2019-03-31,16,29
222,2019-04-07,10,31
223,2019-04-14,4,36
224,2019-04-21,8,31
225,2019-04-28,12,29
226,2019-05-05,10,27
227,2019-05-12,14,34
228,2019-05-19,11,29
229,2019-05-26,15,32
230,2019-06-02,10,33
231,2019-06-09,9,27
232,2019-06-16,9,28
233,2019-06-23,12,25
234,2019-06-30,9,25
235,2019-07-07,14,25
236,2019-07-14,7,24
237,2019-07-21,11,32
238,2019-07-28,12,23
239,2019-08-04,12,20
240,2019-08-11,13,20
241,2019-08-18,12,30
242,2019-08-25,10,32
243,2019-09-01,12,36
244,2019-09-08,8,37
245,2019-09-15,8,30
246,2019-09-22,15,33
247,2019-09-29,15,42
248,2019-10-06,18,26
249,2019-10-13,9,37
250,2019-10-20,10,36
251,2019-10-27,11,38
252,2019-11-03,7,36
253,2019-11-10,7,37
254,2019-11-17,9,34
255,2019-11-24,9,29
256,2019-12-01,11,38
257,2019-12-08,13,31
258,2019-12-15,13,36
259,2019-12-22,10,31
260,2019-12-29,11,26
