,date,Ed Sheeran,Alphabet
244,2019-09-08,12,34
245,2019-09-15,13,27
246,2019-09-22,11,29
247,2019-09-29,12,28
248,2019-10-06,18,26
249,2019-10-13,10,32
250,2019-10-20,14,28
251,2019-10-27,9,30
252,2019-11-03,11,26
253,2019-11-10,7,25
254,2019-11-17,10,26
255,2019-11-24,11,24
256,2019-12-01,7,28
257,2019-12-08,9,21
258,2019-12-15,5,24
259,2019-12-22,10,18
260,2019-12-29,16,18
