,date,Ed Sheeran,Alphabet
244,2019-09-08,11,31
245,2019-09-15,11,27
246,2019-09-22,11,29
247,2019-09-29,12,24
248,2019-10-06,10,23
249,2019-10-13,9,27
250,2019-10-20,9,28
251,2019-10-27,9,28
252,2019-11-03,8,25
253,2019-11-10,9,27
254,2019-11-17,10,25
255,2019-11-24,10,22
256,2019-12-01,9,24
257,2019-12-08,9,24
258,2019-12-15,10,21
259,2019-12-22,11,19
260,2019-12-29,9,21
