,date,The Rolling Stones,Alphabet
244,2019-09-08,6,17
245,2019-09-15,7,16
246,2019-09-22,5,19
247,2019-09-29,3,19
248,2019-10-06,4,15
249,2019-10-13,2,15
250,2019-10-20,4,16
251,2019-10-27,5,19
252,2019-11-03,3,19
253,2019-11-10,4,17
254,2019-11-17,5,16
255,2019-11-24,4,17
256,2019-12-01,4,17
257,2019-12-08,2,15
258,2019-12-15,2,14
259,2019-12-22,4,12
260,2019-12-29,4,13
