,date,Guns N' Roses,Alphabet
0,2015-01-04,21,52
1,2015-01-11,0,35
2,2015-01-18,0,48
3,2015-01-25,15,69
4,2015-02-01,0,18
5,2015-02-08,15,79
6,2015-02-15,8,48
7,2015-02-22,0,33
8,2015-03-01,0,89
9,2015-03-08,7,48
10,2015-03-15,0,53
11,2015-03-22,0,42
12,2015-03-29,11,61
13,2015-04-05,15,51
14,2015-04-12,10,54
15,2015-04-19,0,43
16,2015-04-26,10,16
17,2015-05-03,11,61
18,2015-05-10,16,56
19,2015-05-17,0,74
20,2015-05-24,20,60
21,2015-05-31,13,41
22,2015-06-07,0,49
23,2015-06-14,8,43
24,2015-06-21,12,37
25,2015-06-28,10,37
26,2015-07-05,15,42
27,2015-07-12,14,33
28,2015-07-19,15,27
29,2015-07-26,0,39
30,2015-08-02,11,41
31,2015-08-09,15,91
32,2015-08-16,0,55
33,2015-08-23,29,68
34,2015-08-30,0,67
35,2015-09-06,9,81
36,2015-09-13,8,60
37,2015-09-20,40,40
38,2015-09-27,16,66
39,2015-10-04,13,56
40,2015-10-11,9,68
41,2015-10-18,8,74
42,2015-10-25,8,100
43,2015-11-01,13,66
44,2015-11-08,11,72
45,2015-11-15,9,70
46,2015-11-22,12,35
47,2015-11-29,8,89
48,2015-12-06,7,92
49,2015-12-13,0,53
50,2015-12-20,15,38
51,2015-12-27,17,35
52,2016-01-03,17,54
53,2016-01-10,15,57
54,2016-01-17,17,56
55,2016-01-24,19,61
56,2016-01-31,22,65
57,2016-02-07,23,48
58,2016-02-14,33,44
59,2016-02-21,20,65
60,2016-02-28,13,69
61,2016-03-06,0,49
62,2016-03-13,8,52
63,2016-03-20,27,35
64,2016-03-27,26,39
65,2016-04-03,48,55
66,2016-04-10,37,65
67,2016-04-17,31,74
68,2016-04-24,29,42
69,2016-05-01,10,94
70,2016-05-08,23,58
71,2016-05-15,23,55
72,2016-05-22,0,56
73,2016-05-29,14,54
74,2016-06-05,20,48
75,2016-06-12,13,38
76,2016-06-19,62,39
77,2016-06-26,18,50
78,2016-07-03,21,21
79,2016-07-10,9,44
80,2016-07-17,27,30
81,2016-07-24,29,42
82,2016-07-31,36,42
83,2016-08-07,33,43
84,2016-08-14,13,35
85,2016-08-21,21,77
86,2016-08-28,0,68
87,2016-09-04,0,81
88,2016-09-11,13,46
89,2016-09-18,7,39
90,2016-09-25,21,58
91,2016-10-02,0,41
92,2016-10-09,11,54
93,2016-10-16,0,56
94,2016-10-23,15,66
95,2016-10-30,18,71
96,2016-11-06,15,59
97,2016-11-13,0,66
98,2016-11-20,16,49
99,2016-11-27,0,60
100,2016-12-04,13,50
101,2016-12-11,15,59
102,2016-12-18,23,65
103,2016-12-25,12,40
104,2017-01-01,14,65
105,2017-01-08,8,59
106,2017-01-15,9,74
107,2017-01-22,0,57
108,2017-01-29,6,39
109,2017-02-05,22,47
110,2017-02-12,0,48
111,2017-02-19,14,63
112,2017-02-26,0,46
