,date,Guns N' Roses,Alphabet
244,2019-09-08,6,40
245,2019-09-15,7,43
246,2019-09-22,10,40
247,2019-09-29,9,35
248,2019-10-06,7,39
249,2019-10-13,9,37
250,2019-10-20,8,41
251,2019-10-27,7,42
252,2019-11-03,5,40
253,2019-11-10,5,41
254,2019-11-17,5,40
255,2019-11-24,4,29
256,2019-12-01,5,38
257,2019-12-08,4,34
258,2019-12-15,4,32
259,2019-12-22,8,29
260,2019-12-29,5,28
