,date,Ed Sheeran,Alphabet
0,2015-01-04,60,40
1,2015-01-11,64,26
2,2015-01-18,54,36
3,2015-01-25,51,59
4,2015-02-01,72,14
5,2015-02-08,100,60
6,2015-02-15,74,37
7,2015-02-22,36,25
8,2015-03-01,40,67
9,2015-03-08,45,37
10,2015-03-15,27,40
11,2015-03-22,35,32
12,2015-03-29,62,46
13,2015-04-05,30,39
14,2015-04-12,41,40
15,2015-04-19,39,34
16,2015-04-26,7,11
17,2015-05-03,40,45
18,2015-05-10,44,43
19,2015-05-17,58,58
20,2015-05-24,27,46
21,2015-05-31,38,31
22,2015-06-07,34,39
23,2015-06-14,34,33
24,2015-06-21,32,27
25,2015-06-28,31,28
26,2015-07-05,52,31
27,2015-07-12,36,25
28,2015-07-19,34,20
29,2015-07-26,29,29
30,2015-08-02,23,31
31,2015-08-09,42,68
32,2015-08-16,38,41
33,2015-08-23,51,51
34,2015-08-30,31,50
35,2015-09-06,52,60
36,2015-09-13,18,45
37,2015-09-20,17,30
38,2015-09-27,55,49
39,2015-10-04,13,41
40,2015-10-11,26,50
41,2015-10-18,12,55
42,2015-10-25,32,75
43,2015-11-01,15,49
44,2015-11-08,40,54
45,2015-11-15,28,52
46,2015-11-22,21,26
47,2015-11-29,17,66
48,2015-12-06,9,68
49,2015-12-13,12,39
50,2015-12-20,11,29
51,2015-12-27,21,26
52,2016-01-03,8,40
53,2016-01-10,16,43
54,2016-01-17,16,42
55,2016-01-24,12,46
56,2016-01-31,10,49
57,2016-02-07,18,36
58,2016-02-14,27,33
59,2016-02-21,24,48
60,2016-02-28,19,51
61,2016-03-06,14,37
62,2016-03-13,14,39
63,2016-03-20,15,26
64,2016-03-27,9,29
65,2016-04-03,7,41
66,2016-04-10,8,49
67,2016-04-17,14,55
68,2016-04-24,17,31
69,2016-05-01,14,70
70,2016-05-08,9,43
71,2016-05-15,25,41
72,2016-05-22,17,41
73,2016-05-29,11,40
74,2016-06-05,21,36
75,2016-06-12,28,29
76,2016-06-19,13,29
77,2016-06-26,0,37
78,2016-07-03,13,15
79,2016-07-10,0,32
80,2016-07-17,5,23
81,2016-07-24,15,31
82,2016-07-31,0,31
83,2016-08-07,19,32
84,2016-08-14,7,26
85,2016-08-21,14,58
86,2016-08-28,9,50
87,2016-09-04,6,60
88,2016-09-11,4,34
89,2016-09-18,0,29
90,2016-09-25,9,43
91,2016-10-02,0,31
92,2016-10-09,14,40
93,2016-10-16,0,42
94,2016-10-23,6,49
95,2016-10-30,0,53
96,2016-11-06,5,44
97,2016-11-13,24,50
98,2016-11-20,0,36
99,2016-11-27,6,45
100,2016-12-04,0,37
101,2016-12-11,8,44
102,2016-12-18,12,48
103,2016-12-25,5,30
104,2017-01-01,42,49
105,2017-01-08,26,44
106,2017-01-15,27,55
107,2017-01-22,17,43
108,2017-01-29,21,29
109,2017-02-05,29,35
110,2017-02-12,68,36
111,2017-02-19,43,47
112,2017-02-26,49,34
113,2017-03-05,88,35
114,2017-03-12,75,38
115,2017-03-19,47,41
116,2017-03-26,59,40
117,2017-04-02,36,44
118,2017-04-09,39,39
119,2017-04-16,42,42
120,2017-04-23,40,43
121,2017-04-30,39,39
122,2017-05-07,16,39
123,2017-05-14,28,49
124,2017-05-21,32,35
125,2017-05-28,32,35
126,2017-06-04,42,40
127,2017-06-11,34,40
128,2017-06-18,18,31
129,2017-06-25,30,31
130,2017-07-02,45,33
131,2017-07-09,25,25
132,2017-07-16,99,20
133,2017-07-23,37,22
134,2017-07-30,21,19
135,2017-08-06,27,20
136,2017-08-13,19,32
137,2017-08-20,22,32
138,2017-08-27,40,28
139,2017-09-03,36,43
140,2017-09-10,24,36
141,2017-09-17,35,38
142,2017-09-24,31,40
143,2017-10-01,21,53
144,2017-10-08,0,46
145,2017-10-15,39,57
146,2017-10-22,20,41
147,2017-10-29,32,47
148,2017-11-05,44,68
149,2017-11-12,35,45
150,2017-11-19,20,31
151,2017-11-26,53,48
152,2017-12-03,68,49
153,2017-12-10,65,43
154,2017-12-17,80,22
155,2017-12-24,67,31
156,2017-12-31,65,39
157,2018-01-07,63,43
158,2018-01-14,48,46
159,2018-01-21,64,49
160,2018-01-28,59,48
161,2018-02-04,58,38
162,2018-02-11,49,47
163,2018-02-18,49,22
164,2018-02-25,50,56
165,2018-03-04,30,56
166,2018-03-11,24,40
167,2018-03-18,21,38
168,2018-03-25,27,38
169,2018-04-01,38,52
170,2018-04-08,42,35
171,2018-04-15,30,50
172,2018-04-22,44,34
173,2018-04-29,38,31
174,2018-05-06,30,38
175,2018-05-13,30,49
176,2018-05-20,45,33
177,2018-05-27,21,39
178,2018-06-03,32,32
179,2018-06-10,18,28
180,2018-06-17,21,29
181,2018-06-24,28,23
182,2018-07-01,22,16
183,2018-07-08,21,12
184,2018-07-15,34,21
185,2018-07-22,18,39
186,2018-07-29,13,18
187,2018-08-05,15,27
188,2018-08-12,37,29
189,2018-08-19,25,33
190,2018-08-26,53,33
191,2018-09-02,18,46
192,2018-09-09,14,42
193,2018-09-16,18,50
194,2018-09-23,24,45
195,2018-09-30,25,38
196,2018-10-07,27,49
197,2018-10-14,18,43
198,2018-10-21,23,41
199,2018-10-28,9,47
200,2018-11-04,17,59
201,2018-11-11,20,37
202,2018-11-18,22,26
203,2018-11-25,14,39
204,2018-12-02,12,48
205,2018-12-09,16,40
206,2018-12-16,15,36
207,2018-12-23,28,45
208,2018-12-30,19,36
209,2019-01-06,26,40
210,2019-01-13,5,45
211,2019-01-20,5,33
212,2019-01-27,17,49
213,2019-02-03,18,38
214,2019-02-10,15,42
215,2019-02-17,18,51
216,2019-02-24,28,29
217,2019-03-03,15,46
218,2019-03-10,6,29
219,2019-03-17,10,34
220,2019-03-24,13,44
221,2019-03-31,14,29
222,2019-04-07,15,38
223,2019-04-14,18,33
224,2019-04-21,12,52
225,2019-04-28,35,26
226,2019-05-05,16,38
227,2019-05-12,19,38
228,2019-05-19,26,45
229,2019-05-26,29,28
230,2019-06-02,19,36
231,2019-06-09,20,28
232,2019-06-16,10,27
233,2019-06-23,42,26
234,2019-06-30,23,26
235,2019-07-07,37,24
236,2019-07-14,25,29
237,2019-07-21,37,35
238,2019-07-28,21,24
239,2019-08-04,22,31
240,2019-08-11,23,43
241,2019-08-18,28,57
242,2019-08-25,27,47
243,2019-09-01,29,41
244,2019-09-08,13,40
245,2019-09-15,17,40
246,2019-09-22,14,44
247,2019-09-29,23,36
248,2019-10-06,23,36
249,2019-10-13,31,52
250,2019-10-20,20,30
251,2019-10-27,8,25
252,2019-11-03,17,51
253,2019-11-10,23,43
254,2019-11-17,10,32
255,2019-11-24,13,35
256,2019-12-01,10,58
257,2019-12-08,25,44
258,2019-12-15,9,40
259,2019-12-22,32,49
260,2019-12-29,19,41
